"","COMID"
"1",4709872
"2",4709496
"3",4709488
"4",4709440
"5",4709434
"6",4709866
"7",4709426
"8",4710068
"9",4709462
"10",4709412
"11",4709420
"12",4709864
"13",4709984
"14",4709862
"15",4709860
"16",4709486
"17",4709446
"18",4709856
"19",4709498
"20",4709858
"21",4709450
"22",4709854
