"","COMID"
"860",8465457
"861",8465459
"862",8465361
"863",8466789
"864",8466881
"865",8466829
"866",8466853
"867",8466735
"868",8466819
"869",8466717
"870",8466683
"871",8466643
"872",8467593
"873",8466743
"874",8466785
"875",8466769
"876",8466713
"877",8466729
"878",8467559
"879",8466647
"880",8467555
"881",8465357
"882",8465317
"883",8465309
"884",8465497
"885",8465431
"886",8465255
"887",8465219
"888",8465213
"889",8465161
"890",8465127
"891",8465085
"892",8465425
"893",8465109
"894",8465243
"895",8465433
"896",8465315
"897",8465247
"898",8465047
"899",8465063
"900",8465089
"901",8465141
"902",8465081
"903",8465035
"904",8465039
"905",8465005
"906",8465019
"907",8465009
"908",8464995
"909",8464935
"910",8464949
"911",8464889
"912",8464835
"913",8464809
"914",8464817
"915",8465445
"916",8464917
"917",8464929
"918",8465481
"919",8464987
"920",8464919
"921",8465485
"922",8464903
"923",8465479
"924",8464847
"925",8464841
"926",8464811
"927",8465417
"928",8464771
"929",8464727
"930",8464667
"931",8464665
"932",8464673
"933",8464671
"934",8464677
"935",8464695
"936",8464697
"937",8464705
"938",8464721
"939",8464733
"940",8464761
"941",8464797
"942",8465413
"943",8464821
"944",8464845
"945",8464853
"946",8464823
"947",8465477
"948",8464833
"949",8464857
"950",8464813
"951",8465409
"952",8464787
"953",8464765
"954",8464745
"955",8464717
"956",8464689
"957",8464661
"958",8465473
"959",8464657
"960",8464649
"961",8464655
"962",8464685
"963",8464743
"964",8465475
"965",8464779
"966",8465405
"967",8465763
"968",8465785
"969",8464973
"970",8464951
"971",8464961
"972",8464965
"973",8465455
"974",8465453
"975",8464923
"976",8465185
"977",8465179
"978",8465173
"979",8465129
"980",8464999
"981",8465073
"982",8465831
"983",8465837
"984",8468181
"985",8465877
"986",8468201
"987",8465083
"988",8465113
"989",8465115
"990",8465117
"991",8465261
"992",8465275
"993",8466709
"994",8466705
"995",8466673
"996",8466697
"997",8466665
"998",8466663
"999",8468173
"1000",8468155
"1001",8465867
"1002",8465871
"1003",8468279
"1004",8468277
"1005",8465873
"1006",8468169
"1007",8468207
"1008",8468185
"1009",8466751
"1010",8466761
"1011",8466791
"1012",8466817
"1013",8466815
"1014",8466767
"1015",8466799
"1016",8466861
"1017",8466845
"1018",8466811
"1019",8466827
"1020",8466883
"1021",8466837
"1022",8466859
"1023",8467017
"1024",8467035
"1025",8467013
"1026",8468751
"1027",8468747
"1028",8468231
"1029",8468739
"1030",8468909
"1031",8468907
"1032",8468241
"1033",8465321
"1034",25342179
"1035",8471051
"1036",25527270
"1037",8468839
"1038",8468833
"1039",8468825
"1040",8468827
"1041",8465447
"1042",8468821
"1043",8468819
"1044",8468843
"1045",8468845
"1046",8476062
"1047",8476164
"1048",8476178
"1049",8476054
"1050",8476198
"1051",8476300
"1052",8476314
"1053",8476306
"1054",8476358
"1055",8476298
"1056",8476240
"1057",8476278
"1058",8476230
"1059",8476308
"1060",8476248
"1061",8476782
"1062",8476180
"1063",8476168
"1064",8476216
"1065",8476234
"1066",8476238
"1067",8476252
"1068",8476260
"1069",8476256
"1070",8476788
"1071",8476120
"1072",8476160
"1073",8476192
"1074",8476752
"1075",8476754
"1076",8476146
"1077",8476184
"1078",8476078
"1079",8476086
"1080",8476090
"1081",8476036
"1082",8476094
"1083",8476070
"1084",8476008
"1085",8476024
"1086",8475966
"1087",8475978
"1088",8475984
"1089",8475976
"1090",8476004
"1091",8476016
"1092",8476080
"1093",8476048
"1094",8476082
"1095",8476104
"1096",8476096
"1097",8476108
"1098",8476130
"1099",8476110
"1100",8476206
"1101",8476176
"1102",8476116
"1103",8476166
"1104",8476122
"1105",8476196
"1106",8476150
"1107",8476188
"1108",8476136
"1109",8476204
"1110",8475992
"1111",8475990
"1112",8475962
"1113",8476028
"1114",25342330
"1115",8477044
"1116",8476956
"1117",8465349
"1118",8465761
"1119",8464997
"1120",8466041
"1121",8465797
"1122",8466035
"1123",8465803
"1124",8466033
"1125",8465801
"1126",8468547
"1127",8468549
"1128",8468545
"1129",8467151
"1130",8467165
"1131",8467229
"1132",8467263
"1133",8467267
"1134",8467283
"1135",8467309
"1136",8467313
"1137",8467319
"1138",8467337
"1139",8467341
"1140",8467375
"1141",8467385
"1142",8468619
"1143",8467407
"1144",8468671
"1145",8468657
"1146",8468733
"1147",8468735
"1148",8468731
"1149",8468479
"1150",8468489
"1151",8468483
"1152",8467251
"1153",8467349
"1154",8467367
"1155",8467379
"1156",8467393
"1157",8467431
"1158",8467403
"1159",8468311
"1160",8468369
"1161",8468437
"1162",8468435
"1163",8467117
"1164",8468455
"1165",8468343
"1166",8468323
"1167",8468771
"1168",8468365
"1169",8468347
"1170",8468319
"1171",8468259
"1172",8468255
"1173",8468215
"1174",8468867
"1175",8468581
"1176",8468599
"1177",8465843
"1178",8468411
"1179",8468301
"1180",8468307
"1181",8468303
"1182",8465881
"1183",8468211
"1184",8468243
"1185",8468167
"1186",8468157
"1187",8468355
"1188",8468357
"1189",8468781
"1190",8468439
"1191",8468431
"1192",8468851
"1193",8468399
"1194",8468387
"1195",8468353
"1196",8468659
"1197",8468807
"1198",8468675
"1199",8468673
"1200",8465825
"1201",8467119
"1202",8467057
"1203",8467019
"1204",8467063
"1205",8466987
"1206",8466919
"1207",8466903
"1208",8466999
"1209",8466959
"1210",8466949
"1211",8466941
"1212",8466885
"1213",8467023
"1214",8467001
"1215",8466927
"1216",8466895
"1217",8467635
"1218",8466909
"1219",8466887
"1220",8467051
"1221",8467033
"1222",8467079
"1223",8467621
"1224",8467619
"1225",8467111
"1226",8467039
"1227",8466955
"1228",8466831
"1229",8466939
"1230",8466871
"1231",8467641
"1232",8467167
"1233",8467123
"1234",8467047
"1235",8467081
"1236",8468305
"1237",8468329
"1238",8468391
"1239",8468415
"1240",8468471
"1241",8468501
"1242",8468419
"1243",8468457
"1244",8468383
"1245",8468405
"1246",8468401
"1247",8468395
"1248",8468371
"1249",8468267
"1250",8468219
"1251",8468205
"1252",8468233
"1253",8468229
"1254",8468265
"1255",8468287
"1256",8468417
"1257",8468421
"1258",8468447
"1259",8468475
"1260",8468787
"1261",8468493
"1262",8468561
"1263",8468539
"1264",8468623
"1265",8468641
"1266",8468891
"1267",8468605
"1268",8468625
"1269",8468507
"1270",8468553
"1271",8468579
"1272",8468531
"1273",8468293
"1274",8468317
"1275",8468379
"1276",8468485
"1277",8468857
"1278",8468517
"1279",8468535
"1280",8468449
"1281",8468397
"1282",8468427
"1283",8468513
"1284",8468529
"1285",8468575
"1286",8468889
"1287",8468677
"1288",8468803
"1289",8468707
"1290",8468709
"1291",8468683
"1292",8468719
"1293",8468727
"1294",8468723
"1295",8468813
"1296",8468743
"1297",8468741
"1298",8468729
"1299",8468897
"1300",8468711
"1301",8468895
"1302",8468715
"1303",8468705
"1304",8468793
"1305",8468693
"1306",8468613
"1307",8468887
"1308",8468609
"1309",8468595
"1310",8467247
"1311",8467277
"1312",8467113
"1313",8467363
"1314",8467383
"1315",8467395
"1316",8467423
"1317",8467443
"1318",8467455
"1319",8467585
"1320",8467449
"1321",8467457
"1322",8467401
"1323",8467405
"1324",8467439
"1325",8467351
"1326",8467365
"1327",8467281
"1328",8467233
"1329",8467279
"1330",8467235
"1331",8467325
"1332",8467191
"1333",8467643
"1334",8467249
"1335",8467199
"1336",8467271
"1337",8467261
"1338",8467291
"1339",8467645
"1340",8467579
"1341",8467629
"1342",8467631
"1343",8467361
"1344",8467371
"1345",8467649
"1346",8467417
"1347",8467369
"1348",8467647
"1349",8467339
"1350",8467305
"1351",8467315
"1352",8467317
"1353",8467299
"1354",8467323
"1355",8466843
"1356",8466755
"1357",8466803
"1358",8466851
"1359",8467557
"1360",8465335
"1361",8465359
"1362",8465265
"1363",8465251
"1364",8465253
"1365",8465257
"1366",8465211
"1367",8465111
"1368",8465163
"1369",8465107
"1370",8465153
"1371",8465003
"1372",8464931
"1373",8464851
"1374",8464679
"1375",8464681
"1376",8464789
"1377",8464757
"1378",8464747
"1379",8464737
"1380",8464709
"1381",8464769
"1382",8464751
"1383",8464783
"1384",8464801
"1385",8464805
"1386",8464703
"1387",8465091
"1388",8465033
"1389",8465059
"1390",8465051
"1391",8465029
"1392",8465011
"1393",8464991
"1394",8464971
"1395",8464959
"1396",8465813
"1397",8466039
"1398",8465819
"1399",932080033
"1400",932080034
"1401",8465849
"1402",8465859
"1403",8466051
"1404",8466049
"1405",8465137
"1406",8465123
"1407",8465493
"1408",8465149
"1409",8465191
"1410",8465199
"1411",8465217
"1412",8465277
"1413",8465285
"1414",8465245
"1415",8465203
"1416",8466677
"1417",8465337
"1418",8465325
"1419",8466639
"1420",8465333
"1421",8466631
"1422",8465289
"1423",8465469
"1424",8466621
"1425",8465327
"1426",8465301
"1427",8465267
"1428",8465465
"1429",8465297
"1430",8465295
"1431",8465279
"1432",8465471
"1433",8465501
"1434",8466629
"1435",8466637
"1436",8466655
"1437",8466657
"1438",8466723
"1439",8466707
"1440",8465869
"1441",8468153
"1442",8465865
"1443",8468263
"1444",8468291
"1445",8468195
"1446",8468865
"1447",8468187
"1448",8468191
"1449",8468221
"1450",8468869
"1451",8466765
"1452",8466807
"1453",8466835
"1454",8466983
"1455",8467015
"1456",8468749
"1457",8468745
"1458",8467627
"1459",8468251
"1460",8468281
"1461",25342183
"1462",8468829
"1463",8468863
"1464",8468861
"1465",8467607
"1466",8467609
"1467",8468817
"1468",8468847
"1469",8476266
"1470",8476244
"1471",8476792
"1472",8476236
"1473",8476320
"1474",8476262
"1475",8476148
"1476",8476152
"1477",8476056
"1478",8477204
"1479",8476170
"1480",8476756
"1481",8476186
"1482",8476134
"1483",25342341
"1484",8464957
"1485",8464941
"1486",8466037
"1487",8468783
"1488",8468445
"1489",8466869
"1490",8466913
"1491",8466893
"1492",8466857
"1493",8468337
"1494",8468271
"1495",8468873
"1496",8468325
"1497",8468297
"1498",8468349
"1499",8468373
"1500",8468359
"1501",8468393
"1502",8468299
"1503",8468345
"1504",8468253
"1505",8468257
"1506",8468877
"1507",8468213
"1508",8468177
"1509",8468237
"1510",8468261
"1511",8468327
"1512",8468193
"1513",8468217
"1514",8468849
"1515",8468871
"1516",8468161
"1517",8468203
"1518",8468841
"1519",8468165
"1520",8465879
"1521",8468295
"1522",8468289
"1523",8468339
"1524",8468331
"1525",8468777
"1526",8468341
"1527",8468361
"1528",8468779
"1529",8468389
"1530",8468385
"1531",8468363
"1532",8468463
"1533",8468497
"1534",8468487
"1535",8468423
"1536",8468879
"1537",8468491
"1538",8468523
"1539",8468461
"1540",8468453
"1541",8468451
"1542",8468543
"1543",8468883
"1544",8468425
"1545",8468661
"1546",8468893
"1547",8468809
"1548",8468725
"1549",8468713
"1550",8468737
"1551",8468899
"1552",8467273
"1553",8467311
