"","COMID"
"384",6251386
"385",6251388
"386",6250410
"387",6250402
"388",6250374
"389",6246320
"390",6245592
"391",6245508
"392",6250844
"393",6249666
"394",6249632
"395",6249612
"396",6251068
"397",6249600
"398",6249574
"399",6246354
"400",6249382
"401",932030155
"402",932030158
"403",6249806
"404",6249822
"405",6249844
"406",6250694
"407",6250850
"408",6249974
"409",6251476
"410",6249956
"411",6251184
"412",6251180
"413",6249952
"414",6251182
"415",6249756
"416",6249938
"417",6249864
"418",6249722
"419",6251130
"420",6249678
"421",6249692
"422",6251080
"423",6249616
"424",6249578
"425",6249360
"426",6246240
"427",6249406
"428",6249412
"429",6249390
"430",6251504
"431",6246234
"432",6249386
"433",6249776
"434",6251168
"435",6249750
"436",6251166
"437",6249734
"438",6251160
"439",6249706
"440",6250652
"441",6249714
"442",6249672
"443",6249560
"444",6249384
"445",6251432
"446",6249798
"447",6250644
"448",6251142
"449",6251136
"450",6249604
"451",6251102
"452",6249510
"453",6249486
"454",6251452
"455",6246150
"456",6246878
"457",6246122
"458",6247012
"459",6246216
"460",6245996
"461",6245986
"462",6245904
"463",6249598
"464",6249808
"465",6249896
"466",6249908
"467",6249962
"468",6249972
"469",6249978
"470",6251312
"471",6250006
"472",6249802
"473",6249918
"474",6250130
"475",6250070
"476",6250854
"477",6250286
"478",6250270
"479",6250824
"480",6250322
"481",6250848
"482",6250310
"483",6250290
"484",6250298
"485",6250296
"486",6250272
"487",6250294
"488",6250832
"489",6250268
"490",6250830
"491",6250840
"492",6250816
"493",6250212
"494",6250292
"495",6250318
"496",6250434
"497",6250450
"498",6250456
"499",6250442
"500",6250458
"501",6250222
"502",6250234
"503",6250186
"504",6250134
"505",6250122
"506",6250810
"507",6250726
"508",6250674
"509",6249778
"510",6249764
"511",6249698
"512",6251024
"513",6251450
"514",6249586
"515",6251454
"516",6249610
"517",6249498
"518",6249480
"519",6251430
"520",6246206
"521",6246836
"522",6246064
"523",932030153
"524",6246180
"525",6246146
"526",6246850
"527",6246834
"528",6246056
"529",6246804
"530",6245988
"531",6246154
"532",6246840
"533",6246062
"534",6247004
"535",6246158
"536",6246072
"537",6246138
"538",6247006
"539",6246082
"540",6245530
"541",6245552
"542",6246596
"543",6245484
"544",6245460
"545",6245446
"546",6245432
"547",6245454
"548",6245620
"549",6245572
"550",6246614
"551",6245896
"552",6245830
"553",6245804
"554",6246748
"555",6246988
"556",6246048
"557",6246170
"558",6246198
"559",6247016
"560",6246876
"561",6245964
"562",6245876
"563",6245646
"564",6245548
"565",6245490
"566",6245786
"567",6246786
"568",6247002
"569",6245784
"570",6245812
"571",6245776
"572",6245670
"573",6246110
"574",6246200
"575",6247014
"576",6249354
"577",6246236
"578",6246238
"579",6246866
"580",6249502
"581",6251442
"582",6249662
"583",6249640
"584",6250636
"585",6250634
"586",6249652
"587",6249668
"588",6249732
"589",6249644
"590",6249624
"591",6249588
"592",6249530
"593",6250958
"594",6249490
"595",6249452
"596",6251420
"597",6249572
"598",6249564
"599",6251426
"600",6249506
"601",6245538
"602",6249830
"603",6249856
"604",6250686
"605",6249950
"606",6247038
"607",6247040
"608",6245526
"609",6250838
"610",6251498
"611",6246108
"612",6246882
"613",6246164
"614",6246886
"615",6246814
"616",6250934
"617",6250932
"618",6246844
"619",6246852
"620",6246822
"621",6246468
"622",6246470
"623",6246560
"624",6246534
"625",6246546
"626",6246544
"627",6246530
"628",6251224
"629",6251204
"630",6251320
"631",6251318
"632",6251410
"633",6250970
"634",6246872
"635",6246868
"636",26814539
"637",6246778
"638",26814535
"639",6246666
"640",6246652
"641",6246610
"642",6250966
"643",6250964
"644",6250954
"645",6250962
"646",6250960
"647",6251038
"648",6251032
"649",6246894
"650",6246890
"651",6251380
"652",26814549
"653",26814547
"654",26814545
"655",6246782
"656",6246582
"657",6246538
"658",6246746
"659",6246744
"660",6246734
"661",6246730
"662",6246736
"663",6246726
"664",6246566
"665",6246754
"666",6246688
"667",6246658
"668",6246626
"669",6246594
"670",932030154
"671",932030156
"672",932030157
"673",6246208
"674",6250036
"675",6250128
"676",6251366
"677",6250090
"678",6250060
"679",6250024
"680",6251306
"681",6250020
"682",6245462
"683",6245398
"684",6246306
"685",6246436
"686",6245378
"687",6245366
"688",6245354
"689",932030074
"690",6245606
"691",6246490
"692",6246488
"693",6245534
"694",6245604
"695",6245554
"696",6246500
"697",6246502
"698",6245506
"699",6245500
"700",6245494
"701",6245480
"702",6246308
"703",6246304
"704",6245360
"705",6245352
"706",6246424
"707",6245338
"708",932030126
"709",6246104
"710",932030041
"711",6249696
"712",6249704
"713",6249580
"714",6251458
"715",6249702
"716",6251108
"717",6249682
"718",6249592
"719",6251040
"720",6249546
"721",6251030
"722",6249496
"723",6251010
"724",6249466
"725",6249442
"726",6251438
"727",6249606
"728",6249554
"729",6251022
"730",6249484
"731",6251016
"732",932030160
"733",6249404
"734",6251434
"735",6249422
"736",6251428
"737",6249424
"738",6250984
"739",6249444
"740",6251446
"741",6249634
"742",6251088
"743",6249608
"744",6251060
"745",6249538
"746",6249758
"747",6251170
"748",6251472
"749",6249736
"750",6251470
"751",6249464
"752",6251448
"753",6249562
"754",6251460
"755",6249674
"756",6250626
"757",6249504
"758",6251066
"759",6249532
"760",6249468
"761",6251042
"762",6251050
"763",6249438
"764",6251456
"765",6250640
"766",6251162
"767",6249676
"768",6251158
"769",6254176
"770",6249660
"771",6251468
"772",6249742
"773",6249720
"774",6251186
"775",6249488
"776",6251058
"777",6250620
"778",6249366
"779",6249618
"780",6251466
"781",6251132
"782",6251134
"783",6246140
"784",6246884
"785",6245984
"786",6245906
"787",6245900
"788",6246842
"789",6246338
"790",6245998
"791",6246864
"792",6246024
"793",6246874
"794",6246052
"795",6246160
"796",6247010
"797",6249898
"798",6249946
"799",6250672
"800",6251484
"801",6249882
"802",6251480
"803",6250002
"804",6250000
"805",6249996
"806",6250702
"807",6249970
"808",6251266
"809",6249954
"810",6249968
"811",6251260
"812",6249924
"813",6249926
"814",6249868
"815",6251474
"816",6250008
"817",6250026
"818",6250084
"819",6250076
"820",6250054
"821",6250720
"822",6250074
"823",6250100
"824",6250124
"825",6250156
"826",6250110
"827",6250114
"828",6250116
"829",6250094
"830",6250104
"831",6250120
"832",6250782
"833",6250822
"834",6250308
"835",6250288
"836",6250400
"837",6250372
"838",6250452
"839",6249472
"840",6246202
"841",6246156
"842",6245962
"843",6245854
"844",6245456
"845",6245406
"846",6245348
"847",6245318
"848",6246290
"849",6246924
"850",6245268
"851",6245264
"852",6245256
"853",6245252
"854",6245244
"855",6246902
"856",6245222
"857",6245216
"858",6245202
"859",6245198
"860",6245186
"861",6245184
"862",6245182
"863",6246896
"864",6245200
"865",6245206
"866",6245226
"867",6245238
"868",6245236
"869",6246384
"870",6246382
"871",6246912
"872",6245314
"873",6245364
"874",6245346
"875",6246926
"876",6245386
"877",6245382
"878",6245412
"879",6245416
"880",6245440
"881",6246452
"882",6246454
"883",6245450
"884",6245644
"885",6245640
"886",6246554
"887",6245674
"888",6245730
"889",6246606
"890",6245818
"891",6246638
"892",6245828
"893",6245842
"894",6245778
"895",6245836
"896",6246656
"897",6245832
"898",6245728
"899",6246604
"900",6245676
"901",6245798
"902",6245690
"903",6245628
"904",6245840
"905",6246978
"906",6245882
"907",6245866
"908",6246050
"909",6246002
"910",6246776
"911",6246088
"912",6246134
"913",6246172
"914",6249388
"915",6250936
"916",6249448
"917",6249436
"918",6250950
"919",6251424
"920",6245958
"921",6245846
"922",6245816
"923",6246820
"924",6246818
"925",6246106
"926",6246808
"927",6246126
"928",6246142
"929",6246806
"930",6246096
"931",6245980
"932",6245948
"933",6246770
"934",6245920
"935",6245952
"936",6246768
"937",6245922
"938",6246996
"939",6246336
"940",6245820
"941",6245772
"942",6246674
"943",6246332
"944",6245734
"945",6245702
"946",932030147
"947",932030148
"948",6245704
"949",6246980
"950",6245712
"951",6245736
"952",6246972
"953",6245608
"954",6245546
"955",6245574
"956",6246956
"957",6245410
"958",6246478
"959",6245468
"960",6246476
"961",6245316
"962",6246426
"963",6245300
"964",6246422
"965",6245296
"966",6245298
"967",6246298
"968",6246408
"969",6245466
"970",6246316
"971",6245576
"972",6246954
"973",6245558
"974",6247022
"975",6247026
"976",6246580
"977",6247024
"978",6246522
"979",6245518
"980",6246312
"981",932030151
"982",932030152
"983",6246302
"984",6247028
"985",6247030
"986",6246598
"987",6247032
"988",6246318
"989",6245532
"990",6246936
"991",6246070
"992",6246832
"993",6246830
"994",6246022
"995",6246014
"996",6246994
"997",6246602
"998",6246634
"999",6245560
"1000",6245622
"1001",6245638
"1002",6245452
"1003",6245434
"1004",6245498
"1005",6246944
"1006",6245582
"1007",6246960
"1008",6245426
"1009",6246932
"1010",6245940
"1011",6246204
"1012",6245654
"1013",6246670
"1014",6245630
"1015",6245550
"1016",6245724
"1017",6246990
"1018",6245510
"1019",6246952
"1020",6245594
"1021",6245774
"1022",6245680
"1023",6250638
"1024",6250632
"1025",6249462
"1026",6250982
"1027",6249456
"1028",6251436
"1029",6250628
"1030",6249544
"1031",6249630
"1032",6249656
"1033",6249642
"1034",6249590
"1035",6249528
"1036",6249454
"1037",6251422
"1038",6249626
"1039",6251444
"1040",6247020
"1041",6245272
"1042",6246402
"1043",6245274
"1044",6245282
"1045",6246922
"1046",6245254
"1047",6246916
"1048",6246288
"1049",6245266
"1050",6246920
"1051",6246296
"1052",6245232
"1053",6254160
"1054",6246226
"1055",6249356
"1056",6249378
"1057",6247034
"1058",6245208
"1059",6245228
"1060",6246910
"1061",6246380
"1062",6245220
"1063",26814487
"1064",6245312
"1065",6246414
"1066",6245304
"1067",6245332
"1068",6246420
"1069",6246412
"1070",6246838
"1071",6246828
"1072",6246824
"1073",6246846
"1074",6250930
"1075",6246816
"1076",6246466
"1077",6246532
"1078",6246548
"1079",6246536
"1080",6251202
"1081",6251326
"1082",6246870
"1083",26814533
"1084",6246612
"1085",6250988
"1086",6250996
"1087",6250956
"1088",6250980
"1089",6250972
"1090",6251034
"1091",6251076
"1092",6251072
"1093",6246888
"1094",6246396
"1095",6246398
"1096",26900282
"1097",26814519
"1098",6246600
"1099",6246586
"1100",6246578
"1101",6246568
"1102",6246798
"1103",6246800
"1104",6246792
"1105",26900408
"1106",6246430
"1107",6246504
"1108",6246496
"1109",26900339
"1110",26814569
"1111",6246542
"1112",6246520
"1113",6246510
"1114",6246784
"1115",6246540
"1116",26814537
"1117",6246742
"1118",6246732
"1119",6246728
"1120",26814553
"1121",6246756
"1122",6246690
"1123",6246660
"1124",6246624
"1125",6246616
"1126",6246592
"1127",6246574
"1128",932030039
"1129",932030040
"1130",932030042
"1131",932030043
"1132",932030033
"1133",932030034
"1134",6245288
"1135",932030124
"1136",932030118
"1137",932030104
"1138",932030120
"1139",932030142
"1140",932030159
"1141",6245714
"1142",6245780
"1143",6246696
"1144",6246700
"1145",6230228
"1146",6230230
"1147",6230240
"1148",26408232
"1149",26408228
"1150",26408226
"1151",26408238
"1152",26408236
"1153",6246136
"1154",932030073
"1155",6245330
"1156",6245326
"1157",6245328
"1158",6245414
"1159",6250752
"1160",6249718
"1161",6249446
"1162",6251440
"1163",6249552
"1164",6249570
"1165",6251462
"1166",6249440
"1167",6250630
"1168",6249368
"1169",6250974
"1170",6249398
"1171",6245932
"1172",6246856
"1173",6245950
"1174",6246858
"1175",6245918
"1176",6247008
"1177",6249870
"1178",6251178
"1179",6249858
"1180",6249886
"1181",6251194
"1182",6249872
"1183",6251188
"1184",6249840
"1185",6251478
"1186",6249930
"1187",6249916
"1188",6251248
"1189",6249920
"1190",6249940
"1191",6249990
"1192",6249988
"1193",6251490
"1194",6250708
"1195",6251300
"1196",6250718
"1197",6250038
"1198",6249944
"1199",6251276
"1200",6250696
"1201",6250730
"1202",6250774
"1203",6250754
"1204",6245700
"1205",6245664
"1206",6245648
"1207",6246556
"1208",6246570
"1209",6246572
"1210",6245738
"1211",6245520
"1212",6245488
"1213",6245492
"1214",6246450
"1215",6246448
"1216",6245402
"1217",6246434
"1218",6246432
"1219",6245420
"1220",6245442
"1221",6245428
"1222",6245340
"1223",6245362
"1224",6245372
"1225",6245482
"1226",6245486
"1227",6245404
"1228",6245278
"1229",6246918
"1230",6245260
"1231",6246386
"1232",6245258
"1233",6245284
"1234",6245246
"1235",6245250
"1236",6246906
"1237",6245190
"1238",6245196
"1239",6246900
"1240",6245180
"1241",6246898
"1242",6246374
"1243",6245188
"1244",6245178
"1245",6246372
"1246",6245214
"1247",6246904
"1248",6245234
"1249",6246908
"1250",6245310
"1251",6246410
"1252",6245342
"1253",6245388
"1254",6245374
"1255",6245356
"1256",6245370
"1257",6245858
"1258",6245856
"1259",6245788
"1260",6246984
"1261",6246340
"1262",6245934
"1263",6246704
"1264",6246694
"1265",6245634
"1266",6245636
"1267",6246966
"1268",6245692
"1269",6245872
"1270",6245874
"1271",6246714
"1272",6246000
"1273",6245848
"1274",6246950
"1275",6246326
"1276",6245844
"1277",6245878
"1278",6246718
"1279",6246716
"1280",6245930
"1281",6246992
"1282",6246102
"1283",6246812
"1284",6246058
"1285",6245924
"1286",6245926
"1287",6246998
"1288",6245946
"1289",6245814
"1290",6246702
"1291",6245746
"1292",6245732
"1293",6245658
"1294",6245616
"1295",6245610
"1296",6245626
"1297",6245698
"1298",6246976
"1299",6245722
"1300",6246710
"1301",6246982
"1302",6245684
"1303",6246974
"1304",6245322
"1305",6245478
"1306",6245522
"1307",6245422
"1308",6245474
"1309",6245394
"1310",6246458
"1311",6245392
"1312",6246928
"1313",6245514
"1314",6245586
"1315",6246550
"1316",6245580
"1317",6246948
"1318",6245556
"1319",6245584
"1320",6245590
"1321",6246940
"1322",6245656
"1323",6246962
"1324",6246042
"1325",6246028
"1326",6246788
"1327",6246026
"1328",6246016
"1329",6246810
"1330",6246020
"1331",6245424
"1332",6246930
"1333",6249460
"1334",6249512
"1335",6245240
"1336",6245276
"1337",6245248
"1338",6246914
"1339",6245286
"1340",6247036
"1341",6246294
"1342",6251492
"1343",6245824
"1344",6246176
"1345",6249370
"1346",6245790
"1347",26814573
"1348",6250698
"1349",6250022
"1350",26814513
"1351",26814521
"1352",6245760
"1353",26900382
"1354",6246826
"1355",6250986
"1356",6251074
"1357",26814559
"1358",26814561
"1359",26900366
"1360",6246400
"1361",6246394
"1362",6246388
"1363",26814515
"1364",6246584
"1365",6246576
"1366",6246662
"1367",6246684
"1368",6246802
"1369",6246498
"1370",6246494
"1371",26814567
"1372",6246518
"1373",6246508
"1374",26814551
"1375",6246622
"1376",26814509
"1377",26814505
"1378",932030110
"1379",932030139
"1380",6230330
"1381",6230214
"1382",6230236
"1383",26408244
"1384",26408224
"1385",26408240
"1386",6246040
"1387",6245336
"1388",6245792
"1389",26814571
"1390",6251486
"1391",6249922
"1392",6249986
"1393",6249934
"1394",6249942
"1395",6251272
"1396",6251488
"1397",6246330
"1398",6245496
"1399",6245262
"1400",6245324
"1401",6245748
"1402",6245942
"1403",6247000
"1404",6246958
"1405",6245612
"1406",6245624
"1407",6246968
"1408",6245660
"1409",6245464
"1410",6246938
"1411",6245472
"1412",6245596
"1413",6246942
"1414",6246032
"1415",6246018
"1416",26814579
"1417",6245770
"1418",6246390
"1419",6246664
"1420",6246790
"1421",6246492
"1422",26814507
