"","COMID"
"457",8476034
"458",8476044
"459",8476052
"460",8476018
"461",8476922
"462",8476002
"463",8475988
"464",8476038
"465",8477266
"466",8476212
"467",8477020
"468",8476296
"469",8476118
"470",8476112
"471",8476964
"472",8476974
"473",8476764
"474",8476762
"475",8476142
"476",8476750
"477",8476914
"478",8476954
"479",8476060
"480",8476066
"481",8476092
"482",8476068
"483",8476076
"484",8476088
"485",8476006
"486",8476928
"487",8476012
"488",8476046
"489",8475996
"490",8476908
"491",8476022
"492",8476920
"493",8476020
"494",8476912
"495",8476014
"496",8476010
"497",8476132
"498",8476976
"499",8477210
"500",8476190
"501",8477232
"502",8476200
"503",8477010
"504",8476202
"505",8476986
"506",8475986
"507",8475994
"508",8476040
"509",8477250
"510",8476026
"511",8477264
"512",8476042
"513",8477248
"514",8476032
"515",8475964
"516",8475998
"517",8476906
"518",8475968
"519",8476894
"520",8475974
"521",8475972
"522",8475970
"523",8476896
"524",8475982
"525",8476900
"526",8476064
"527",8476936
"528",8476916
"529",8476030
"530",8475980
"531",8476058
"532",8477042
"533",8477048
"534",8476944
"535",8476952
"536",8465367
"537",8466641
"538",8465143
"539",8464729
"540",8464701
"541",8465765
"542",8465099
"543",8465093
"544",8465053
"545",8465031
"546",8465013
"547",8465055
"548",8465815
"549",8465823
"550",8465817
"551",8465811
"552",8465805
"553",8465807
"554",8465809
"555",8465861
"556",8465847
"557",8465845
"558",8466047
"559",8466045
"560",8465169
"561",8465175
"562",8465189
"563",8465207
"564",8465209
"565",8465205
"566",8465201
"567",8465851
"568",8466775
"569",8466689
"570",8468179
"571",8468183
"572",8468197
"573",8468223
"574",8468227
"575",8467031
"576",8467025
"577",8467021
"578",8467003
"579",8466945
"580",8466925
"581",8466889
"582",8467639
"583",8467181
"584",8467169
"585",8467125
"586",8467115
"587",8468903
"588",8467083
"589",8468403
"590",8468381
"591",8468377
"592",8468309
"593",8468333
"594",8468565
"595",8468559
"596",8468503
"597",8468459
"598",8468481
"599",8468477
"600",8468409
"601",8468413
"602",8468407
"603",8468367
"604",8468775
"605",8468273
"606",8468269
"607",8468247
"608",8468245
"609",8468225
"610",8468209
"611",8466053
"612",8468643
"613",8468645
"614",8468789
"615",8468607
"616",8468603
"617",8468573
"618",8468505
"619",8468433
"620",8468785
"621",8468695
"622",8468697
"623",8468701
"624",8468717
"625",8468721
"626",8468815
"627",8467105
"628",8467195
"629",8467237
"630",8467257
"631",8467303
"632",8467343
"633",8467347
"634",8467373
"635",8467399
"636",8467421
"637",8467435
"638",8467441
"639",8467451
"640",8467583
"641",8467175
"642",8467573
"643",8467625
"644",8467287
"645",8467353
"646",8466823
"647",8466805
"648",8466801
"649",8466753
"650",8468665
"651",8468651
"652",8465171
"653",8465165
"654",8465155
"655",8468629
"656",8468577
"657",8468527
"658",8468551
"659",8466727
"660",8466679
"661",8466635
"662",8465343
"663",8465339
"664",8465341
"665",8465467
"666",8465291
"667",8465499
"668",8467215
"669",8467121
"670",8467059
"671",8467637
"672",8464715
"673",8464687
"674",8466725
"675",8466715
"676",8466653
"677",8466633
"678",8466623
"679",8466625
"680",8465323
"681",8465303
"682",8465299
"683",8465305
"684",8465307
"685",8465503
"686",8467203
"687",8467307
"688",8468679
"689",8468681
"690",8468699
"691",8468691
"692",8468685
"693",8466057
"694",8468663
"695",8468703
"696",8468795
"697",8467231
"698",8467285
"699",8465411
"700",8464799
"701",8464791
"702",8464781
"703",8464767
"704",8464755
"705",8464749
"706",8464739
"707",8464711
"708",8468285
"709",8468239
"710",8468275
"711",8464985
"712",8465095
"713",8468655
"714",8467137
"715",8467155
"716",8467159
"717",8467065
"718",8467029
"719",8467053
"720",8466981
"721",8467131
"722",8467093
"723",8467061
"724",8467089
"725",8467073
"726",8467027
"727",8467069
"728",8467067
"729",8466995
"730",8466985
"731",8466943
"732",8466929
"733",8467595
"734",8466905
"735",8466867
"736",8467103
"737",8467109
"738",8467127
"739",8467041
"740",8466957
"741",8466947
"742",8468315
"743",8466873
"744",8467129
"745",8467185
"746",8467623
"747",8468495
"748",8468521
"749",8468583
"750",8468585
"751",8468537
"752",8468855
"753",8468525
"754",8468799
"755",8468667
"756",8468631
"757",8468597
"758",8468627
"759",8468473
"760",8468335
"761",8468313
"762",8468351
"763",8468443
"764",8468469
"765",8468511
"766",8468567
"767",8468533
"768",8468515
"769",8468375
"770",8468773
"771",8468805
"772",8468689
"773",8468639
"774",8468635
"775",8468589
"776",8468617
"777",8468637
"778",8468587
"779",8468593
"780",8468591
"781",8468853
"782",8468541
"783",8467245
"784",8467243
"785",8467049
"786",8467087
"787",8467157
"788",8467201
"789",8467241
"790",8467173
"791",8467149
"792",8467207
"793",8467223
"794",8467259
"795",8467269
"796",8467289
"797",8467293
"798",8467301
"799",8467327
"800",8467331
"801",8467575
"802",8467581
"803",8467391
"804",8467255
"805",8467141
"806",8467239
"807",8467253
"808",8467297
"809",8467577
"810",8466855
"811",8466737
"812",8465371
"813",8466669
"814",8465369
"815",8466651
"816",8465351
"817",8465311
"818",8465457
"819",8465459
"820",8465361
"821",8466789
"822",8466881
"823",8466829
"824",8466853
"825",8466735
"826",8466819
"827",8466717
"828",8466683
"829",8466643
"830",8467593
"831",8466743
"832",8466785
"833",8466769
"834",8466713
"835",8466729
"836",8467559
"837",8466647
"838",8467555
"839",8465357
"840",8465317
"841",8465309
"842",8465497
"843",8465431
"844",8465255
"845",8465219
"846",8465213
"847",8465161
"848",8465127
"849",8465085
"850",8465425
"851",8465109
"852",8465243
"853",8465433
"854",8465315
"855",8465247
"856",8465047
"857",8465063
"858",8465089
"859",8465141
"860",8465081
"861",8465035
"862",8465039
"863",8465005
"864",8465019
"865",8465009
"866",8464995
"867",8464935
"868",8464949
"869",8464889
"870",8464835
"871",8464809
"872",8464817
"873",8465445
"874",8464917
"875",8464929
"876",8465481
"877",8464987
"878",8464919
"879",8465485
"880",8464903
"881",8465479
"882",8464847
"883",8464841
"884",8464811
"885",8465417
"886",8464771
"887",8464727
"888",8464667
"889",8464665
"890",8464673
"891",8464671
"892",8464677
"893",8464695
"894",8464697
"895",8464705
"896",8464721
"897",8464733
"898",8464761
"899",8464797
"900",8465413
"901",8464821
"902",8464845
"903",8464853
"904",8464823
"905",8465477
"906",8464833
"907",8464857
"908",8464813
"909",8465409
"910",8464787
"911",8464765
"912",8464745
"913",8464717
"914",8464689
"915",8464661
"916",8465473
"917",8464657
"918",8464649
"919",8464655
"920",8464685
"921",8464743
"922",8465475
"923",8464779
"924",8465405
"925",8465763
"926",8465785
"927",8464973
"928",8464951
"929",8464961
"930",8464965
"931",8465455
"932",8465453
"933",8464923
"934",8465185
"935",8465179
"936",8465173
"937",8465129
"938",8464999
"939",8465073
"940",8465831
"941",8465837
"942",8468181
"943",8465877
"944",8468201
"945",8465083
"946",8465113
"947",8465115
"948",8465117
"949",8465261
"950",8465275
"951",8466709
"952",8466705
"953",8466673
"954",8466697
"955",8466665
"956",8466663
"957",8468173
"958",8468155
"959",8465867
"960",8465871
"961",8468279
"962",8468277
"963",8465873
"964",8468169
"965",8468207
"966",8468185
"967",8466751
"968",8466761
"969",8466791
"970",8466817
"971",8466815
"972",8466767
"973",8466799
"974",8466861
"975",8466845
"976",8466811
"977",8466827
"978",8466883
"979",8466837
"980",8466859
"981",8467017
"982",8467035
"983",8467013
"984",8468751
"985",8468747
"986",8468231
"987",8468739
"988",8468909
"989",8468907
"990",8468241
"991",8465321
"992",25342179
"993",8471051
"994",25527270
"995",8468839
"996",8468833
"997",8468825
"998",8468827
"999",8465447
"1000",8468821
"1001",8468819
"1002",8468843
"1003",8468845
"1004",8476062
"1005",8476198
"1006",8476230
"1007",8476308
"1008",8476248
"1009",8476782
"1010",8476180
"1011",8476168
"1012",8476216
"1013",8476234
"1014",8476238
"1015",8476252
"1016",8476260
"1017",8476256
"1018",8476788
"1019",8476120
"1020",8476160
"1021",8476192
"1022",8476752
"1023",8476754
"1024",8476146
"1025",8476184
"1026",8476078
"1027",8476086
"1028",8476090
"1029",8476036
"1030",8476094
"1031",8476070
"1032",8476008
"1033",8476024
"1034",8475966
"1035",8475978
"1036",8475984
"1037",8475976
"1038",8476004
"1039",8476016
"1040",8476080
"1041",8476048
"1042",8476082
"1043",8475992
"1044",8475990
"1045",8475962
"1046",8476028
"1047",25342330
"1048",8477044
"1049",8476956
"1050",8465349
"1051",8465761
"1052",8464997
"1053",8466041
"1054",8465797
"1055",8466035
"1056",8465803
"1057",8466033
"1058",8465801
"1059",8468547
"1060",8468549
"1061",8468545
"1062",8467151
"1063",8467165
"1064",8467229
"1065",8467263
"1066",8467267
"1067",8467283
"1068",8467309
"1069",8467313
"1070",8467319
"1071",8467337
"1072",8467341
"1073",8467375
"1074",8467385
"1075",8468619
"1076",8467407
"1077",8468671
"1078",8468657
"1079",8468733
"1080",8468735
"1081",8468731
"1082",8468479
"1083",8468489
"1084",8468483
"1085",8467251
"1086",8467349
"1087",8467367
"1088",8467379
"1089",8467393
"1090",8467431
"1091",8467403
"1092",8468311
"1093",8468369
"1094",8468437
"1095",8468435
"1096",8467117
"1097",8468455
"1098",8468343
"1099",8468323
"1100",8468771
"1101",8468365
"1102",8468347
"1103",8468319
"1104",8468259
"1105",8468255
"1106",8468215
"1107",8468867
"1108",8468581
"1109",8468599
"1110",8465843
"1111",8468411
"1112",8468301
"1113",8468307
"1114",8468303
"1115",8465881
"1116",8468211
"1117",8468243
"1118",8468167
"1119",8468157
"1120",8468355
"1121",8468357
"1122",8468781
"1123",8468439
"1124",8468431
"1125",8468851
"1126",8468399
"1127",8468387
"1128",8468353
"1129",8468659
"1130",8468807
"1131",8468675
"1132",8468673
"1133",8465825
"1134",8467119
"1135",8467057
"1136",8467019
"1137",8467063
"1138",8466987
"1139",8466919
"1140",8466903
"1141",8466999
"1142",8466959
"1143",8466949
"1144",8466941
"1145",8466885
"1146",8467023
"1147",8467001
"1148",8466927
"1149",8466895
"1150",8467635
"1151",8466909
"1152",8466887
"1153",8467051
"1154",8467033
"1155",8467079
"1156",8467621
"1157",8467619
"1158",8467111
"1159",8467039
"1160",8466955
"1161",8466831
"1162",8466939
"1163",8466871
"1164",8467641
"1165",8467167
"1166",8467123
"1167",8467047
"1168",8467081
"1169",8468305
"1170",8468329
"1171",8468391
"1172",8468415
"1173",8468471
"1174",8468501
"1175",8468419
"1176",8468457
"1177",8468383
"1178",8468405
"1179",8468401
"1180",8468395
"1181",8468371
"1182",8468267
"1183",8468219
"1184",8468205
"1185",8468233
"1186",8468229
"1187",8468265
"1188",8468287
"1189",8468417
"1190",8468421
"1191",8468447
"1192",8468475
"1193",8468787
"1194",8468493
"1195",8468561
"1196",8468539
"1197",8468623
"1198",8468641
"1199",8468891
"1200",8468605
"1201",8468625
"1202",8468507
"1203",8468553
"1204",8468579
"1205",8468531
"1206",8468293
"1207",8468317
"1208",8468379
"1209",8468485
"1210",8468857
"1211",8468517
"1212",8468535
"1213",8468449
"1214",8468397
"1215",8468427
"1216",8468513
"1217",8468529
"1218",8468575
"1219",8468889
"1220",8468677
"1221",8468803
"1222",8468707
"1223",8468709
"1224",8468683
"1225",8468719
"1226",8468727
"1227",8468723
"1228",8468813
"1229",8468743
"1230",8468741
"1231",8468729
"1232",8468897
"1233",8468711
"1234",8468895
"1235",8468715
"1236",8468705
"1237",8468793
"1238",8468693
"1239",8468613
"1240",8468887
"1241",8468609
"1242",8468595
"1243",8467247
"1244",8467277
"1245",8467113
"1246",8467363
"1247",8467383
"1248",8467395
"1249",8467423
"1250",8467443
"1251",8467455
"1252",8467585
"1253",8467449
"1254",8467457
"1255",8467401
"1256",8467405
"1257",8467439
"1258",8467351
"1259",8467365
"1260",8467281
"1261",8467233
"1262",8467279
"1263",8467235
"1264",8467325
"1265",8467191
"1266",8467643
"1267",8467249
"1268",8467199
"1269",8467271
"1270",8467261
"1271",8467291
"1272",8467645
"1273",8467579
"1274",8467629
"1275",8467631
"1276",8467361
"1277",8467371
"1278",8467649
"1279",8467417
"1280",8467369
"1281",8467647
"1282",8467339
"1283",8467305
"1284",8467315
"1285",8467317
"1286",8467299
"1287",8467323
"1288",8466843
"1289",8466755
"1290",8466803
"1291",8466851
"1292",8467557
"1293",8465335
"1294",8465359
"1295",8465265
"1296",8465251
"1297",8465253
"1298",8465257
"1299",8465211
"1300",8465111
"1301",8465163
"1302",8465107
"1303",8465153
"1304",8465003
"1305",8464931
"1306",8464851
"1307",8464679
"1308",8464681
"1309",8464789
"1310",8464757
"1311",8464747
"1312",8464737
"1313",8464709
"1314",8464769
"1315",8464751
"1316",8464783
"1317",8464801
"1318",8464805
"1319",8464703
"1320",8465091
"1321",8465033
"1322",8465059
"1323",8465051
"1324",8465029
"1325",8465011
"1326",8464991
"1327",8464971
"1328",8464959
"1329",8465813
"1330",8466039
"1331",8465819
"1332",932080033
"1333",932080034
"1334",8465849
"1335",8465859
"1336",8466051
"1337",8466049
"1338",8465137
"1339",8465123
"1340",8465493
"1341",8465149
"1342",8465191
"1343",8465199
"1344",8465217
"1345",8465277
"1346",8465285
"1347",8465245
"1348",8465203
"1349",8466677
"1350",8465337
"1351",8465325
"1352",8466639
"1353",8465333
"1354",8466631
"1355",8465289
"1356",8465469
"1357",8466621
"1358",8465327
"1359",8465301
"1360",8465267
"1361",8465465
"1362",8465297
"1363",8465295
"1364",8465279
"1365",8465471
"1366",8465501
"1367",8466629
"1368",8466637
"1369",8466655
"1370",8466657
"1371",8466723
"1372",8466707
"1373",8465869
"1374",8468153
"1375",8465865
"1376",8468263
"1377",8468291
"1378",8468195
"1379",8468865
"1380",8468187
"1381",8468191
"1382",8468221
"1383",8468869
"1384",8466765
"1385",8466807
"1386",8466835
"1387",8466983
"1388",8467015
"1389",8468749
"1390",8468745
"1391",8467627
"1392",8468251
"1393",8468281
"1394",25342183
"1395",8468829
"1396",8468863
"1397",8468861
"1398",8467607
"1399",8467609
"1400",8468817
"1401",8468847
"1402",8476266
"1403",8476244
"1404",8476792
"1405",8476236
"1406",8476320
"1407",8476262
"1408",8476148
"1409",8464957
"1410",8464941
"1411",8466037
"1412",8468783
"1413",8468445
"1414",8466869
"1415",8466913
"1416",8466893
"1417",8466857
"1418",8468337
"1419",8468271
"1420",8468873
"1421",8468325
"1422",8468297
"1423",8468349
"1424",8468373
"1425",8468359
"1426",8468393
"1427",8468299
"1428",8468345
"1429",8468253
"1430",8468257
"1431",8468877
"1432",8468213
"1433",8468177
"1434",8468237
"1435",8468261
"1436",8468327
"1437",8468193
"1438",8468217
"1439",8468849
"1440",8468871
"1441",8468161
"1442",8468203
"1443",8468841
"1444",8468165
"1445",8465879
"1446",8468295
"1447",8468289
"1448",8468339
"1449",8468331
"1450",8468777
"1451",8468341
"1452",8468361
"1453",8468779
"1454",8468389
"1455",8468385
"1456",8468363
"1457",8468463
"1458",8468497
"1459",8468487
"1460",8468423
"1461",8468879
"1462",8468491
"1463",8468523
"1464",8468461
"1465",8468453
"1466",8468451
"1467",8468543
"1468",8468883
"1469",8468425
"1470",8468661
"1471",8468893
"1472",8468809
"1473",8468725
"1474",8468713
"1475",8468737
"1476",8468899
"1477",8467273
"1478",8467311
"1479",8467321
"1480",8467345
"1481",8467333
"1482",8467357
"1483",8467377
"1484",8468621
"1485",8468885
"1486",8467427
"1487",8467447
"1488",8467389
"1489",8467437
"1490",8467381
"1491",8467355
"1492",8467359
"1493",8467295
"1494",8467335
"1495",8467265
"1496",8467163
"1497",8467275
"1498",8467397
"1499",8467413
"1500",8467387
"1501",8467419
"1502",8467409
"1503",8467411
"1504",8467429
"1505",8467445
"1506",8467453
"1507",8465287
"1508",8465269
"1509",8465105
"1510",8464759
"1511",8465057
"1512",8464969
"1513",8465489
"1514",8464993
"1515",8465491
"1516",8465795
"1517",8466067
"1518",8465793
"1519",8465799
"1520",8465225
"1521",8465233
"1522",8468859
"1523",8467605
"1524",932080032
"1525",8476790
"1526",8477214
"1527",8468249
"1528",8468875
"1529",8468429
"1530",8468881
"1531",8467329
"1532",8467415
"1533",8467425
"1534",8467433
"1535",8467651
"1536",8465227
