"","COMID"
"1700",8491128
"1701",8491420
"1702",8491624
"1703",8491090
"1704",8491088
"1705",8491610
"1706",8491608
"1707",8491418
"1708",8491604
"1709",8491074
"1710",8491416
"1711",8491594
"1712",8491056
"1713",8491414
"1714",8491584
"1715",8491412
"1716",8491572
"1717",8491050
"1718",8491036
"1719",8491410
"1720",8491544
"1721",8490994
"1722",8491520
"1723",8491522
"1724",8491018
"1725",8491008
"1726",8491530
"1727",8496978
"1728",8491558
"1729",8491574
"1730",8496980
"1731",8491560
"1732",8491576
"1733",8491012
"1734",8491024
"1735",8490976
"1736",8491542
"1737",8491550
"1738",8491010
"1739",8490980
"1740",8491546
"1741",8493842
"1742",8490940
"1743",8491508
"1744",8493844
"1745",8493838
"1746",8493848
"1747",8494120
"1748",8494326
"1749",8493840
"1750",8493834
"1751",8494320
"1752",8494322
"1753",8493832
"1754",8493836
"1755",8494318
"1756",8493828
"1757",8493822
"1758",8494304
"1759",8493826
"1760",8494298
"1761",8494296
"1762",8493808
"1763",8494284
"1764",8494286
"1765",8493810
"1766",8493814
"1767",8493816
"1768",8493802
"1769",8494280
"1770",8494278
"1771",8493800
"1772",8494264
"1773",8494272
"1774",8493728
"1775",8493702
"1776",8493712
"1777",8493644
"1778",8493732
"1779",8494252
"1780",8494250
"1781",8493646
"1782",8493638
"1783",8494394
"1784",8494244
"1785",8493616
"1786",8494240
"1787",8493636
"1788",8493578
"1789",8493476
"1790",8493434
"1791",8493416
"1792",8493396
"1793",8493304
"1794",8493378
"1795",8493384
"1796",8494360
"1797",8493298
"1798",8493208
"1799",8493224
"1800",8493248
"1801",8493158
"1802",8493142
"1803",8493044
"1804",8492884
"1805",8492850
"1806",8492776
"1807",8492756
"1808",8494332
"1809",8492764
"1810",8494166
"1811",8492688
"1812",8490064
"1813",8492684
"1814",8496968
"1815",8490062
"1816",8490060
"1817",8490504
"1818",8490032
"1819",8490508
"1820",8490014
"1821",8490500
"1822",8489998
"1823",8489978
"1824",8489910
"1825",8489908
"1826",8489782
"1827",8489752
"1828",8490374
"1829",8489684
"1830",8489678
"1831",8489574
"1832",8490368
"1833",8490366
"1834",8489578
"1835",8489546
"1836",8489722
"1837",8489652
"1838",8489636
"1839",8489608
"1840",8489488
"1841",8489424
"1842",8489446
"1843",8489354
"1844",8489310
"1845",8490460
"1846",8489300
"1847",8489282
"1848",8489254
"1849",8490214
"1850",8489234
"1851",8490210
"1852",8489168
"1853",8490448
"1854",8489166
"1855",8489156
"1856",8489162
"1857",8489214
"1858",8489208
"1859",8489196
"1860",8490450
"1861",8489276
"1862",8490218
"1863",8489242
"1864",8490454
"1865",8489278
"1866",8489348
"1867",8489360
"1868",8489244
"1869",8489270
"1870",8489584
"1871",8489604
