"","COMID"
"384",8493408
"385",8493376
"386",8493360
"387",8493216
"388",8491428
"389",8491638
"390",8491426
"391",8491066
"392",8491570
"393",8491038
"394",8491566
"395",8493796
"396",8494258
"397",8493756
"398",8493736
"399",8493754
"400",8490962
"401",8491518
"402",8490954
"403",8490924
"404",8490910
"405",8493200
"406",8494228
"407",8494080
"408",8493296
"409",8493334
"410",8493362
"411",8493338
"412",8493262
"413",8493256
"414",8493220
"415",8493194
"416",8493152
"417",8493088
"418",8493050
"419",8493066
"420",8494208
"421",8493062
"422",8494216
"423",8494218
"424",8494212
"425",8494214
"426",8491202
"427",8491708
"428",8491442
"429",8491166
"430",8491688
"431",8491160
"432",8491680
"433",8491158
"434",8491672
"435",8491186
"436",8491682
"437",8491174
"438",8491696
"439",8491694
"440",8491176
"441",8491432
"442",8491648
"443",8491138
"444",8491144
"445",8491140
"446",8491430
"447",8491636
"448",8491118
"449",8491632
"450",8491136
"451",8491128
"452",8491420
"453",8491624
"454",8491090
"455",8491088
"456",8491610
"457",8491608
"458",8491418
"459",8491604
"460",8491074
"461",8491416
"462",8491594
"463",8491056
"464",8491414
"465",8491584
"466",8491412
"467",8491572
"468",8491050
"469",8491036
"470",8491410
"471",8491544
"472",8490994
"473",8491520
"474",8491522
"475",8491018
"476",8491008
"477",8491530
"478",8496978
"479",8491558
"480",8491574
"481",8496980
"482",8491560
"483",8491576
"484",8491012
"485",8491024
"486",8490976
"487",8491542
"488",8491550
"489",8491010
"490",8490980
"491",8491546
"492",8493842
"493",8490940
"494",8491508
"495",8493844
"496",8493838
"497",8493848
"498",8494120
"499",8494326
"500",8493840
"501",8493834
"502",8494320
"503",8494322
"504",8493832
"505",8493836
"506",8494318
"507",8493828
"508",8493822
"509",8494304
"510",8493826
"511",8494298
"512",8494296
"513",8493808
"514",8494284
"515",8494286
"516",8493810
"517",8493814
"518",8493816
"519",8493802
"520",8494280
"521",8494278
"522",8493800
"523",8494264
"524",8494272
"525",8493728
"526",8493702
"527",8493712
"528",8493644
"529",8493732
"530",8494252
"531",8494250
"532",8493646
"533",8493638
"534",8494394
"535",8494244
"536",8493616
"537",8494240
"538",8493636
"539",8493578
"540",8493476
"541",8493434
"542",8493416
"543",8493396
"544",8493304
"545",8493378
"546",8493384
"547",8494360
"548",8493298
"549",8493208
"550",8493224
"551",8493248
"552",8493158
"553",8493142
"554",8493044
"555",8492884
"556",8492850
"557",8492776
"558",8492756
"559",8494332
"560",8492764
"561",8494166
"562",8492688
"563",8490064
"564",8492684
"565",8496968
"566",8490062
"567",8490060
"568",8490504
"569",8490032
"570",8490508
"571",8490014
"572",8490500
"573",8489998
"574",8489978
"575",8489910
"576",8489908
"577",8489782
"578",8489752
"579",8490374
"580",8489684
"581",8489678
"582",8489574
"583",8490368
"584",8490366
"585",8489578
"586",8489546
"587",8489722
"588",8489652
"589",8489636
"590",8489608
"591",8489488
"592",8489424
"593",8489446
"594",8489354
"595",8489310
"596",8490460
"597",8489300
"598",8489282
"599",8489254
"600",8490214
"601",8489234
"602",8490210
"603",8489168
"604",8490448
"605",8489166
"606",8489156
"607",8489162
"608",8489214
"609",8489208
"610",8489196
"611",8490450
"612",8489276
"613",8490218
"614",8489242
"615",8490454
"616",8489278
"617",8489348
"618",8489360
"619",8489244
"620",8489270
"621",8489584
"622",8489604
"623",8489618
"624",8489696
"625",8489616
"626",8489688
"627",8489700
"628",8489712
"629",8489766
"630",8489702
"631",8489742
"632",8489736
"633",8489734
"634",8489728
"635",8489740
"636",8489774
"637",8489808
"638",8489810
"639",8489820
"640",8489940
"641",8489984
"642",8490502
"643",8490038
"644",8492704
"645",8492726
"646",8492770
"647",8492768
"648",8492836
"649",8492820
"650",8494178
"651",8494340
"652",8492876
"653",8492958
"654",8492978
"655",8492996
"656",8493040
"657",8493042
"658",8493052
"659",8493034
"660",8493084
"661",8494206
"662",8493112
"663",8493128
"664",8493126
"665",8494358
"666",8493202
"667",8493162
"668",8493190
"669",8493340
"670",8493364
"671",8493372
"672",8493270
"673",8493266
"674",8493236
"675",8493294
"676",8493140
"677",8493186
"678",8493306
"679",8494220
"680",8493318
"681",8494230
"682",8493390
"683",8493388
"684",932080026
"685",8493406
"686",8493432
"687",8493322
"688",8494364
"689",8493278
"690",8493382
"691",8493394
"692",8493280
"693",8493426
"694",8493422
"695",8493466
"696",8493444
"697",8493484
"698",8493492
"699",8493520
"700",8493584
"701",8493566
"702",8493552
"703",8493772
"704",8493798
"705",8494268
"706",8493794
"707",8494260
"708",8493768
"709",8493716
"710",8493746
"711",8494116
"712",8493790
"713",8493830
"714",8490898
"715",8494314
"716",8494306
"717",8491406
"718",8490908
"719",8491500
"720",8491404
"721",8491398
"722",8490866
"723",8490860
"724",8490854
"725",8490850
"726",8490846
"727",8490844
"728",8490838
"729",8490826
"730",8490830
"731",8490974
"732",8491528
"733",8490952
"734",8490964
"735",8491506
"736",8490972
"737",8490960
"738",8491510
"739",8490938
"740",8491004
"741",8491554
"742",8491034
"743",8491578
"744",8491048
"745",8491588
"746",8491002
"747",8490966
"748",8491092
"749",8491084
"750",8491614
"751",8491612
"752",8491620
"753",8491100
"754",8491102
"755",8491628
"756",8491130
"757",8491644
"758",8491126
"759",8491120
"760",8491436
"761",8491654
"762",8491652
"763",8491656
"764",8491134
"765",8491674
"766",8491142
"767",8491154
"768",8491172
"769",8491684
"770",8491164
"771",8491146
"772",8491440
"773",8491702
"774",8491184
"775",8491700
"776",8489482
"777",8494010
"778",8489400
"779",8489414
"780",8489430
"781",8496942
"782",8494014
"783",8490070
"784",8494396
"785",8494398
"786",8489460
"787",8489384
"788",8494078
"789",8493392
"790",25294552
"791",8494198
"792",8494196
"793",8490412
"794",8490418
"795",8490340
"796",8490330
"797",8490322
"798",8490320
"799",8490346
"800",8490344
"801",8496974
"802",8496972
"803",8494248
"804",8494294
"805",8494292
"806",8491666
"807",8491660
"808",932080027
"809",932080036
"810",8493150
"811",8494072
"812",8493024
"813",8493002
"814",8492972
"815",8492962
"816",8492952
"817",8492932
"818",8492902
"819",8492888
"820",8492880
"821",8492866
"822",8492730
"823",8490084
"824",8490066
"825",8490044
"826",8490026
"827",8490010
"828",8489996
"829",8489952
"830",8489896
"831",8489824
"832",932080035
"833",8493268
"834",8489164
"835",8489230
"836",8489222
"837",8489220
"838",8489226
"839",8489216
"840",8489318
"841",8489316
"842",8489306
"843",8489296
"844",8489330
"845",8489334
"846",8490230
"847",8489322
"848",8490370
"849",8490364
"850",8490254
"851",8490252
"852",8489510
"853",8489622
"854",8489624
"855",8489642
"856",8489644
"857",8489656
"858",8489658
"859",8489668
"860",8489956
"861",8489958
"862",8490440
"863",8489930
"864",8490278
"865",8489926
"866",8493528
"867",8493526
"868",8493542
"869",8493580
"870",8493588
"871",8493594
"872",8493604
"873",8493606
"874",8493618
"875",8493608
"876",8493326
"877",8493336
"878",8493348
"879",8493748
"880",8494118
"881",8494046
"882",8492980
"883",8494050
"884",8492992
"885",8494174
"886",8492830
"887",8492846
"888",8494164
"889",8493568
"890",8494238
"891",8493630
"892",8493640
"893",8494102
"894",8493634
"895",8491390
"896",8491402
"897",8489248
"898",8490204
"899",8490338
"900",8489194
"901",8490264
"902",8489876
"903",8489860
"904",8489796
"905",8489804
"906",8489790
"907",8490216
"908",8489218
"909",8490200
"910",8490452
"911",8490208
"912",8492814
"913",8490296
"914",8489950
"915",8489938
"916",8490410
"917",8490272
"918",8492796
"919",8492712
"920",8494018
"921",8492718
"922",8492698
"923",8492754
"924",8492748
"925",8494200
"926",8489866
"927",8490260
"928",8489794
"929",8490398
"930",8490400
"931",8490188
"932",8490202
"933",8491188
"934",8491434
"935",8491762
"936",8491112
"937",8491104
"938",8491086
"939",8491094
"940",8491028
"941",8491030
"942",8491552
"943",8491016
"944",8490992
"945",8493846
"946",8490956
"947",8493854
"948",8491006
"949",8490982
"950",8493850
"951",8493852
"952",8493824
"953",8493818
"954",8493804
"955",8494380
"956",8493610
"957",8493446
"958",8493328
"959",8493370
"960",8493366
"961",8493250
"962",8493148
"963",8493156
"964",8493168
"965",8493198
"966",8493180
"967",8493170
"968",8493160
"969",8493284
"970",8493218
"971",8493290
"972",8493488
"973",8493544
"974",8493550
"975",8493420
"976",8493374
"977",8493358
"978",8493400
"979",8493226
"980",8494068
"981",8494052
"982",8494044
"983",8494032
"984",8494026
"985",8492784
"986",8492780
"987",8492790
"988",8492750
"989",8492736
"990",8490072
"991",8490498
"992",8490306
"993",8490300
"994",8490432
"995",8490284
"996",8490302
"997",8490424
"998",8490490
"999",8489864
"1000",8490268
"1001",8490286
"1002",8489948
"1003",8489904
"1004",8489828
"1005",8490266
"1006",8489798
"1007",8490486
"1008",8489780
"1009",8489748
"1010",8490004
"1011",8489992
"1012",8490292
"1013",8490428
"1014",8490298
"1015",8492672
"1016",8490068
"1017",8492702
"1018",8492738
"1019",8494154
"1020",8494156
"1021",8494012
"1022",8492742
"1023",8492740
"1024",8494152
"1025",8492762
"1026",8494158
"1027",8492778
"1028",8492774
"1029",8494028
"1030",8493054
"1031",8494058
"1032",8493106
"1033",8493138
"1034",8492758
"1035",8492710
"1036",8489954
"1037",8490496
"1038",8489906
"1039",8489548
"1040",8490466
"1041",8489682
"1042",8489680
"1043",8489626
"1044",8489670
"1045",8490372
"1046",8489580
"1047",8489562
"1048",8490250
"1049",8489526
"1050",8490362
"1051",8489478
"1052",8490356
"1053",8490358
"1054",8489476
"1055",8489470
"1056",8490464
"1057",8489522
"1058",8489490
"1059",8490360
"1060",8489468
"1061",8490348
"1062",8489374
"1063",8489422
"1064",8489356
"1065",8489444
"1066",8489428
"1067",8489398
"1068",8489416
"1069",8489182
"1070",8489186
"1071",8489176
"1072",8489362
"1073",8490462
"1074",8489340
"1075",8489338
"1076",8489326
"1077",8490222
"1078",8489274
"1079",8490456
"1080",8490196
"1081",8489252
"1082",8489246
"1083",8489258
"1084",8490224
"1085",8489288
"1086",8489298
"1087",8489268
"1088",8490458
"1089",8489368
"1090",8489382
"1091",8489372
"1092",8489378
"1093",8490476
"1094",8489386
"1095",8489466
"1096",8489434
"1097",8490474
"1098",8489506
"1099",8489500
"1100",8489536
"1101",8489544
"1102",8489650
"1103",8489630
"1104",8489628
"1105",8490376
"1106",8489576
"1107",8489552
"1108",8489530
"1109",8489456
"1110",8489438
"1111",8489366
"1112",8490470
"1113",8489474
"1114",8490378
"1115",8489480
"1116",8490480
"1117",8489540
"1118",8489570
"1119",8489756
"1120",8489772
"1121",8490416
"1122",8489746
"1123",8489662
"1124",8489674
"1125",8489556
"1126",8489718
"1127",8489716
"1128",8489666
"1129",8489694
"1130",8489708
"1131",8489706
"1132",8489892
"1133",8489936
"1134",8489878
"1135",8489850
"1136",8489844
"1137",8489838
"1138",8489854
"1139",8490270
"1140",8489834
"1141",8490000
"1142",8489918
"1143",8489922
"1144",8489928
"1145",8489964
"1146",8489946
"1147",8490056
"1148",8492670
"1149",8496958
"1150",8492940
"1151",8492924
"1152",8492844
"1153",8494182
"1154",8494342
"1155",8492914
"1156",8492898
"1157",8492800
"1158",8492862
"1159",8492832
"1160",8492826
"1161",8494180
"1162",8492760
"1163",8492808
"1164",8490444
"1165",8494170
"1166",8490036
"1167",8490510
"1168",8492910
"1169",8492982
"1170",8492886
"1171",8492966
"1172",8492950
"1173",8492946
"1174",8493014
"1175",8492882
"1176",8494348
"1177",8492896
"1178",8492894
"1179",8492930
"1180",8492906
"1181",8494202
"1182",8492984
"1183",8492970
"1184",8492986
"1185",8493032
"1186",8494356
"1187",8494048
"1188",8493078
"1189",8493102
"1190",8493120
"1191",8493070
"1192",8493036
"1193",8493074
"1194",8494350
"1195",8493038
"1196",8493264
"1197",8493238
"1198",8493260
"1199",8494232
"1200",8493230
"1201",8493246
"1202",8493174
"1203",8493178
"1204",8493192
"1205",8494226
"1206",8494362
"1207",8494224
"1208",8494222
"1209",8493080
"1210",8493154
"1211",8493118
"1212",8493242
"1213",8493228
"1214",8493352
"1215",8493386
"1216",8493410
"1217",8493450
"1218",8493460
"1219",8493440
"1220",8493478
"1221",8493404
"1222",8493462
"1223",8493464
"1224",8493402
"1225",8493206
"1226",8493176
"1227",8494088
"1228",8493470
"1229",8493456
"1230",8493424
"1231",8493554
"1232",8493690
"1233",8493480
"1234",8493538
"1235",8494094
"1236",8493530
"1237",8494096
"1238",8494372
"1239",8493514
"1240",8494236
"1241",8493518
"1242",8493510
"1243",8494234
"1244",8493536
"1245",8494100
"1246",8493572
"1247",8493586
"1248",8493570
"1249",8493576
"1250",8493620
"1251",8493662
"1252",8493676
"1253",8493704
"1254",8493642
"1255",8493694
"1256",8493714
"1257",8493720
"1258",8493738
"1259",8493764
"1260",8493760
"1261",8493762
"1262",8493776
"1263",8493778
"1264",8493786
"1265",8494108
"1266",8493792
"1267",8493766
"1268",8493706
"1269",8493744
"1270",8493758
"1271",8494376
"1272",8493740
"1273",8493752
"1274",8493788
"1275",8493784
"1276",8490848
"1277",8490880
"1278",8490878
"1279",8490894
"1280",8490892
"1281",8491498
"1282",8490900
"1283",8491396
"1284",8490858
"1285",8490852
"1286",8491756
"1287",8490842
"1288",8490824
"1289",8490834
"1290",8491784
"1291",8491786
"1292",8490828
"1293",8490832
"1294",8490840
"1295",8493672
"1296",8493686
"1297",8494242
"1298",8493692
"1299",8493698
"1300",8490856
"1301",8493710
"1302",8490868
"1303",8490870
"1304",8490914
"1305",8490922
"1306",8490950
"1307",8490942
"1308",8490926
"1309",8490996
"1310",8490988
"1311",8490968
"1312",8490970
"1313",8490906
"1314",8490920
"1315",8490912
"1316",8490934
"1317",8490948
"1318",8490936
"1319",8490928
"1320",8490986
"1321",8491000
"1322",8490998
"1323",8491062
"1324",8491080
"1325",8491054
"1326",8491058
"1327",8491026
"1328",8491042
"1329",8491072
"1330",8491052
"1331",8491078
"1332",8491424
"1333",8491046
"1334",8491564
"1335",8491032
"1336",8491022
"1337",8491068
"1338",8491116
"1339",8491162
"1340",8491170
"1341",8491678
"1342",8493022
"1343",8493028
"1344",8489816
"1345",8491400
"1346",8493012
"1347",8493020
"1348",8489494
"1349",8494382
"1350",8494066
"1351",8493082
"1352",8491794
"1353",25294528
"1354",25294530
"1355",25294532
"1356",25294544
"1357",25294546
"1358",25294556
"1359",8494194
"1360",8490390
"1361",8490388
"1362",8490380
"1363",8490414
"1364",8490342
"1365",8490354
"1366",8490350
"1367",8494400
"1368",8494246
"1369",8494290
"1370",8490426
"1371",8490420
"1372",8496970
"1373",8494188
"1374",8494186
"1375",8491658
"1376",8490438
"1377",8490434
"1378",8491492
"1379",8491494
"1380",8490276
"1381",8492878
"1382",8492918
"1383",8490052
"1384",8490018
"1385",8492668
"1386",8494168
"1387",8492810
"1388",8494172
"1389",8493132
"1390",8494070
"1391",8490904
"1392",8491796
"1393",8491790
"1394",8490902
"1395",8491788
"1396",8491792
"1397",8491798
"1398",8491098
"1399",8491096
"1400",8491114
"1401",8493560
"1402",8493614
"1403",8493600
"1404",8493680
"1405",8493626
"1406",8493652
"1407",8493602
"1408",8493592
"1409",8493540
"1410",8493502
"1411",8493500
"1412",8493532
"1413",8493534
"1414",8493524
"1415",8493418
"1416",8493368
"1417",8493412
"1418",8493124
"1419",8493182
"1420",8493222
"1421",8493172
"1422",8493104
"1423",8493092
"1424",8493096
"1425",8493110
"1426",8493108
"1427",8494162
"1428",8493010
"1429",8494160
"1430",8494330
"1431",8493030
"1432",8493026
"1433",8492942
"1434",8492990
"1435",8492728
"1436",8492692
"1437",8490086
"1438",8490082
"1439",8490042
"1440",8490392
"1441",8489944
"1442",8489988
"1443",8490484
"1444",8490024
"1445",8489924
"1446",8489874
"1447",8489884
"1448",8489872
"1449",8489886
"1450",8489968
"1451",8489974
"1452",8490492
"1453",8490408
"1454",8489990
"1455",8490002
"1456",8490034
"1457",8492696
"1458",8490080
"1459",8490078
"1460",8492838
"1461",8492868
"1462",8492904
"1463",8492782
"1464",8492964
"1465",8492890
"1466",8492974
"1467",8493004
"1468",8494338
"1469",8492874
"1470",8492766
"1471",8492694
"1472",8490074
"1473",8490054
"1474",8492678
"1475",8490430
"1476",8492734
"1477",8489982
"1478",8489902
"1479",8489920
"1480",8489890
"1481",8490294
"1482",8490506
"1483",8492746
"1484",8492960
"1485",8494034
"1486",8494040
"1487",8492998
"1488",8493000
"1489",8494192
"1490",8493008
"1491",8494184
"1492",8492948
"1493",8492936
"1494",8494176
"1495",8494334
"1496",8492848
"1497",8494060
"1498",8490262
"1499",8490478
"1500",8489560
"1501",8489528
"1502",8489472
"1503",8490206
"1504",8490212
"1505",8490198
"1506",8489210
"1507",8490194
"1508",8490192
"1509",8489224
"1510",8489294
"1511",8489286
"1512",8489292
"1513",8489304
"1514",8489336
"1515",8490468
"1516",8489308
"1517",8489332
"1518",8490228
"1519",8489320
"1520",8489352
"1521",8490472
"1522",8489508
"1523",8490482
"1524",8490256
"1525",8489614
"1526",8489588
"1527",8489638
"1528",8489714
"1529",8489744
"1530",8489814
"1531",8489704
"1532",8489664
"1533",8489800
"1534",8489852
"1535",8489792
"1536",8489836
"1537",8489832
"1538",8489768
"1539",8489762
"1540",8489692
"1541",8489822
"1542",8489840
"1543",8489862
"1544",8489880
"1545",8489830
"1546",8490280
"1547",8490512
"1548",8490282
"1549",8489960
"1550",8489966
"1551",8490442
"1552",8490020
"1553",8489980
"1554",8489994
"1555",8489962
"1556",8492828
"1557",8492706
"1558",8492732
"1559",8494346
"1560",8492674
"1561",8492700
"1562",8490048
"1563",8492666
"1564",8490446
"1565",8490030
"1566",8490514
"1567",8492722
"1568",8494344
"1569",8494024
"1570",8494036
"1571",8492976
"1572",8494354
"1573",8492928
"1574",8494352
"1575",8493098
"1576",8493116
"1577",8493056
"1578",8493072
"1579",8493240
"1580",8493314
"1581",8493354
"1582",8493430
"1583",8493436
"1584",8493438
"1585",8493482
"1586",8493344
"1587",8493332
"1588",8493516
"1589",8494368
"1590",8493632
"1591",8493612
"1592",8493574
"1593",8493558
"1594",8493628
"1595",8493622
"1596",8494374
"1597",8494104
"1598",8493664
"1599",8493700
"1600",8493812
"1601",8494112
"1602",8494110
"1603",8493806
"1604",8493780
"1605",8490888
"1606",8490890
"1607",8491496
"1608",8491766
"1609",8490884
"1610",8491758
"1611",8491488
"1612",8490864
"1613",8490872
"1614",8490896
"1615",8491760
"1616",8490876
"1617",8490874
"1618",8491394
"1619",8490836
"1620",8493668
"1621",8493660
"1622",8490862
"1623",8490930
"1624",8490944
"1625",8493016
"1626",8493058
"1627",8490190
"1628",8491782
"1629",8494388
"1630",8494386
"1631",25294524
"1632",25294540
"1633",8490386
"1634",8490382
"1635",8490352
"1636",8494150
"1637",8494146
"1638",8494144
"1639",8490422
"1640",8494392
"1641",8494190
"1642",8494140
"1643",8494138
"1644",8490394
"1645",8490406
"1646",8490436
"1647",8491490
"1648",8493494
"1649",8493498
"1650",8493496
"1651",8493474
"1652",8493504
"1653",8493130
"1654",8493114
"1655",8493122
"1656",8493090
"1657",8493094
"1658",8494336
"1659",8493086
"1660",8493048
"1661",8492840
"1662",8492812
"1663",8492802
"1664",8490090
"1665",8492716
"1666",8492920
"1667",8492988
"1668",8492720
"1669",8492690
"1670",8489986
"1671",8489970
"1672",8489870
"1673",8489842
"1674",8489856
"1675",8492676
"1676",8490076
"1677",8489888
"1678",8490488
"1679",8492934
"1680",8493076
"1681",8493064
"1682",8489212
"1683",8489314
"1684",8489776
"1685",8489758
"1686",8489690
"1687",8489672
"1688",8489764
"1689",8490494
"1690",8489750
"1691",8489770
"1692",8489848
"1693",8489972
"1694",8494390
"1695",8490050
"1696",8490882
"1697",8490886
"1698",8491392
"1699",8493650
"1700",8494370
"1701",8496956
"1702",8492680
"1703",8492708
"1704",8492682
"1705",8496960
"1706",8494148
"1707",8494142
"1708",8494136
"1709",8490396
"1710",8493164
"1711",8492804
"1712",8492842
"1713",8492714
"1714",8490046
"1715",8490088
"1716",8492788
