"","COMID"
"967",8465039
"968",8465005
"969",8465019
"970",8465009
"971",8464995
"972",8464935
"973",8464949
"974",8464889
"975",8464835
"976",8464809
"977",8464817
"978",8465445
"979",8464917
"980",8464929
"981",8465481
"982",8464987
"983",8464919
"984",8465485
"985",8464903
"986",8465479
"987",8464847
"988",8464841
"989",8464811
"990",8465417
"991",8464771
"992",8464727
"993",8464667
"994",8464665
"995",8464673
"996",8464671
"997",8464677
"998",8464695
"999",8464697
"1000",8464705
"1001",8464721
"1002",8464733
"1003",8464761
"1004",8464797
"1005",8465413
"1006",8464821
"1007",8464845
"1008",8464853
"1009",8464823
"1010",8465477
"1011",8464833
"1012",8464857
"1013",8464813
"1014",8465409
"1015",8464787
"1016",8464765
"1017",8464745
"1018",8464717
"1019",8464689
"1020",8464661
"1021",8465473
"1022",8464657
"1023",8464649
"1024",8464655
"1025",8464685
"1026",8464743
"1027",8465475
"1028",8464779
"1029",8465405
"1030",8465763
"1031",8465785
"1032",8464973
"1033",8464951
"1034",8464961
"1035",8464965
"1036",8465455
"1037",8465453
"1038",8464923
"1039",8465185
"1040",8465179
"1041",8465173
"1042",8465129
"1043",8464999
"1044",8465073
"1045",8465831
"1046",8465837
"1047",8468181
"1048",8465877
"1049",8468201
"1050",8465083
"1051",8465113
"1052",8465115
"1053",8465117
"1054",8465261
"1055",8465275
"1056",8466709
"1057",8466705
"1058",8466673
"1059",8466697
"1060",8466665
"1061",8466663
"1062",8468173
"1063",8468155
"1064",8465867
"1065",8465871
"1066",8468279
"1067",8468277
"1068",8465873
"1069",8468169
"1070",8468207
"1071",8468185
"1072",8466751
"1073",8466761
"1074",8466791
"1075",8466817
"1076",8466815
"1077",8466767
"1078",8466799
"1079",8466861
"1080",8466845
"1081",8466811
"1082",8466827
"1083",8466883
"1084",8466837
"1085",8466859
"1086",8467017
"1087",8467035
"1088",8467013
"1089",8468751
"1090",8468747
"1091",8468231
"1092",8468739
"1093",8468909
"1094",8468907
"1095",8468241
"1096",8465321
"1097",25342179
"1098",8471051
"1099",25527270
"1100",8468839
"1101",8468833
"1102",8468825
"1103",8468827
"1104",8465447
"1105",8468821
"1106",8468819
"1107",8468843
"1108",8468845
"1109",8476062
"1110",8476164
"1111",8476178
"1112",8476054
"1113",8476198
"1114",8476384
"1115",8476422
"1116",8476416
"1117",8476408
"1118",8476394
"1119",8476402
"1120",8476322
"1121",8476350
"1122",8476404
"1123",8476340
"1124",8476356
"1125",8476300
"1126",8476314
"1127",8476306
"1128",8476358
"1129",8476298
"1130",8476240
"1131",8476278
"1132",8476230
"1133",8476308
"1134",8476248
"1135",8476782
"1136",8476180
"1137",8476168
"1138",8476216
"1139",8476234
"1140",8476238
"1141",8476252
"1142",8476260
"1143",8476256
"1144",8476788
"1145",8476120
"1146",8476160
"1147",8476192
"1148",8476752
"1149",8476754
"1150",8476146
"1151",8476184
"1152",8476078
"1153",8476086
"1154",8476090
"1155",8476036
"1156",8476094
"1157",8476070
"1158",8476008
"1159",8476024
"1160",8475966
"1161",8475978
"1162",8475984
"1163",8475976
"1164",8476004
"1165",8476016
"1166",8476080
"1167",8476048
"1168",8476082
"1169",8476104
"1170",8476096
"1171",8476108
"1172",8476130
"1173",8476110
"1174",8476206
"1175",8476176
"1176",8476116
"1177",8476166
"1178",8476122
"1179",8476196
"1180",8476150
"1181",8476188
"1182",8476136
"1183",8476204
"1184",8476154
"1185",8477208
"1186",8476138
"1187",8477206
"1188",8476284
"1189",8476294
"1190",8475992
"1191",8475990
"1192",8475962
"1193",8476028
"1194",25342330
"1195",8477044
"1196",8476956
"1197",8465349
"1198",8465761
"1199",8464997
"1200",8466041
"1201",8465797
"1202",8466035
"1203",8465803
"1204",8466033
"1205",8465801
"1206",8468547
"1207",8468549
"1208",8468545
"1209",8467151
"1210",8467165
"1211",8467229
"1212",8467263
"1213",8467267
"1214",8467283
"1215",8467309
"1216",8467313
"1217",8467319
"1218",8467337
"1219",8467341
"1220",8467375
"1221",8467385
"1222",8468619
"1223",8467407
"1224",8468671
"1225",8468657
"1226",8468733
"1227",8468735
"1228",8468731
"1229",8468479
"1230",8468489
"1231",8468483
"1232",8467251
"1233",8467349
"1234",8467367
"1235",8467379
"1236",8467393
"1237",8467431
"1238",8467403
"1239",8468311
"1240",8468369
"1241",8468437
"1242",8468435
"1243",8467117
"1244",8468455
"1245",8468343
"1246",8468323
"1247",8468771
"1248",8468365
"1249",8468347
"1250",8468319
"1251",8468259
"1252",8468255
"1253",8468215
"1254",8468867
"1255",8468581
"1256",8468599
"1257",8465843
"1258",8468411
"1259",8468301
"1260",8468307
"1261",8468303
"1262",8465881
"1263",8468211
"1264",8468243
"1265",8468167
"1266",8468157
"1267",8468355
"1268",8468357
"1269",8468781
"1270",8468439
"1271",8468431
"1272",8468851
"1273",8468399
"1274",8468387
"1275",8468353
"1276",8468659
"1277",8468807
"1278",8468675
"1279",8468673
"1280",8465825
"1281",8467119
"1282",8467057
"1283",8467019
"1284",8467063
"1285",8466987
"1286",8466919
"1287",8466903
"1288",8466999
"1289",8466959
"1290",8466949
"1291",8466941
"1292",8466885
"1293",8467023
"1294",8467001
"1295",8466927
"1296",8466895
"1297",8467635
"1298",8466909
"1299",8466887
"1300",8467051
"1301",8467033
"1302",8467079
"1303",8467621
"1304",8467619
"1305",8467111
"1306",8467039
"1307",8466955
"1308",8466831
"1309",8466939
"1310",8466871
"1311",8467641
"1312",8467167
"1313",8467123
"1314",8467047
"1315",8467081
"1316",8468305
"1317",8468329
"1318",8468391
"1319",8468415
"1320",8468471
"1321",8468501
"1322",8468419
"1323",8468457
"1324",8468383
"1325",8468405
"1326",8468401
"1327",8468395
"1328",8468371
"1329",8468267
"1330",8468219
"1331",8468205
"1332",8468233
"1333",8468229
"1334",8468265
"1335",8468287
"1336",8468417
"1337",8468421
"1338",8468447
"1339",8468475
"1340",8468787
"1341",8468493
"1342",8468561
"1343",8468539
"1344",8468623
"1345",8468641
"1346",8468891
"1347",8468605
"1348",8468625
"1349",8468507
"1350",8468553
"1351",8468579
"1352",8468531
"1353",8468293
"1354",8468317
"1355",8468379
"1356",8468485
"1357",8468857
"1358",8468517
"1359",8468535
"1360",8468449
"1361",8468397
"1362",8468427
"1363",8468513
"1364",8468529
"1365",8468575
"1366",8468889
"1367",8468677
"1368",8468803
"1369",8468707
"1370",8468709
"1371",8468683
"1372",8468719
"1373",8468727
"1374",8468723
"1375",8468813
"1376",8468743
"1377",8468741
"1378",8468729
"1379",8468897
"1380",8468711
"1381",8468895
"1382",8468715
"1383",8468705
"1384",8468793
"1385",8468693
"1386",8468613
"1387",8468887
"1388",8468609
"1389",8468595
"1390",8467247
"1391",8467277
"1392",8467113
"1393",8467363
"1394",8467383
"1395",8467395
"1396",8467423
"1397",8467443
"1398",8467455
"1399",8467585
"1400",8467449
"1401",8467457
"1402",8467401
"1403",8467405
"1404",8467439
"1405",8467351
"1406",8467365
"1407",8467281
"1408",8467233
"1409",8467279
"1410",8467235
"1411",8467325
"1412",8467191
"1413",8467643
"1414",8467249
"1415",8467199
"1416",8467271
"1417",8467261
"1418",8467291
"1419",8467645
"1420",8467579
"1421",8467629
"1422",8467631
"1423",8467361
"1424",8467371
"1425",8467649
"1426",8467417
"1427",8467369
"1428",8467647
"1429",8467339
"1430",8467305
"1431",8467315
"1432",8467317
"1433",8467299
"1434",8467323
"1435",8466843
"1436",8466755
"1437",8466803
"1438",8466851
"1439",8467557
"1440",8465335
"1441",8465359
"1442",8465265
"1443",8465251
"1444",8465253
"1445",8465257
"1446",8465211
"1447",8465111
"1448",8465163
"1449",8465107
"1450",8465153
"1451",8465003
"1452",8464931
"1453",8464851
"1454",8464679
"1455",8464681
"1456",8464789
"1457",8464757
"1458",8464747
"1459",8464737
"1460",8464709
"1461",8464769
"1462",8464751
"1463",8464783
"1464",8464801
"1465",8464805
"1466",8464703
"1467",8465091
"1468",8465033
"1469",8465059
"1470",8465051
"1471",8465029
"1472",8465011
"1473",8464991
"1474",8464971
"1475",8464959
"1476",8465813
"1477",8466039
"1478",8465819
"1479",932080033
"1480",932080034
"1481",8465849
"1482",8465859
"1483",8466051
"1484",8466049
"1485",8465137
"1486",8465123
"1487",8465493
"1488",8465149
"1489",8465191
"1490",8465199
"1491",8465217
"1492",8465277
"1493",8465285
"1494",8465245
"1495",8465203
"1496",8466677
"1497",8465337
"1498",8465325
"1499",8466639
"1500",8465333
"1501",8466631
"1502",8465289
"1503",8465469
"1504",8466621
"1505",8465327
"1506",8465301
"1507",8465267
"1508",8465465
"1509",8465297
"1510",8465295
"1511",8465279
"1512",8465471
"1513",8465501
"1514",8466629
"1515",8466637
"1516",8466655
"1517",8466657
"1518",8466723
"1519",8466707
"1520",8465869
"1521",8468153
"1522",8465865
"1523",8468263
"1524",8468291
"1525",8468195
"1526",8468865
"1527",8468187
"1528",8468191
"1529",8468221
"1530",8468869
"1531",8466765
"1532",8466807
"1533",8466835
"1534",8466983
"1535",8467015
"1536",8468749
"1537",8468745
"1538",8467627
"1539",8468251
"1540",8468281
"1541",25342183
"1542",8468829
"1543",8468863
"1544",8468861
"1545",8467607
"1546",8467609
"1547",8468817
"1548",8468847
"1549",8476410
"1550",8476352
"1551",8476266
"1552",8476244
"1553",8476792
"1554",8476236
"1555",8476320
"1556",8476262
"1557",8476148
"1558",8476152
"1559",8476056
"1560",8477204
"1561",8476170
"1562",8476756
"1563",8476186
"1564",8476134
"1565",25342341
"1566",8464957
"1567",8464941
"1568",8466037
"1569",8468783
"1570",8468445
"1571",8466869
"1572",8466913
"1573",8466893
"1574",8466857
"1575",8468337
"1576",8468271
"1577",8468873
"1578",8468325
"1579",8468297
"1580",8468349
"1581",8468373
"1582",8468359
"1583",8468393
"1584",8468299
"1585",8468345
"1586",8468253
"1587",8468257
"1588",8468877
"1589",8468213
"1590",8468177
"1591",8468237
"1592",8468261
"1593",8468327
"1594",8468193
"1595",8468217
"1596",8468849
"1597",8468871
"1598",8468161
"1599",8468203
"1600",8468841
"1601",8468165
"1602",8465879
"1603",8468295
"1604",8468289
"1605",8468339
"1606",8468331
"1607",8468777
"1608",8468341
"1609",8468361
"1610",8468779
"1611",8468389
"1612",8468385
"1613",8468363
"1614",8468463
"1615",8468497
"1616",8468487
"1617",8468423
"1618",8468879
"1619",8468491
"1620",8468523
"1621",8468461
"1622",8468453
"1623",8468451
"1624",8468543
"1625",8468883
"1626",8468425
"1627",8468661
"1628",8468893
"1629",8468809
"1630",8468725
"1631",8468713
"1632",8468737
"1633",8468899
"1634",8467273
"1635",8467311
"1636",8467321
"1637",8467345
"1638",8467333
"1639",8467357
"1640",8467377
"1641",8468621
"1642",8468885
"1643",8467427
"1644",8467447
"1645",8467389
"1646",8467437
"1647",8467381
"1648",8467355
"1649",8467359
"1650",8467295
"1651",8467335
"1652",8467265
"1653",8467163
"1654",8467275
"1655",8467397
"1656",8467413
"1657",8467387
"1658",8467419
"1659",8467409
"1660",8467411
"1661",8467429
"1662",8467445
"1663",8467453
"1664",8465287
"1665",8465269
"1666",8465105
"1667",8464759
"1668",8465057
"1669",8464969
"1670",8465489
"1671",8464993
"1672",8465491
"1673",8465795
"1674",8466067
"1675",8465793
"1676",8465799
"1677",8465225
"1678",8465233
"1679",8468859
"1680",8467605
"1681",932080032
"1682",8476790
"1683",8477214
"1684",8476126
"1685",8476758
"1686",8468249
"1687",8468875
"1688",8468429
"1689",8468881
"1690",8467329
"1691",8467415
"1692",8467425
"1693",8467433
"1694",8467651
"1695",8465227
"1696",8476760
