"","COMID"
"967",8468853
"968",8468541
"969",8467245
"970",8467243
"971",8467049
"972",8467087
"973",8467157
"974",8467201
"975",8467241
"976",8467173
"977",8467149
"978",8467207
"979",8467223
"980",8467259
"981",8467269
"982",8467289
"983",8467293
"984",8467301
"985",8467327
"986",8467331
"987",8467575
"988",8467581
"989",8467391
"990",8467255
"991",8467141
"992",8467239
"993",8467253
"994",8467297
"995",8467577
"996",8466855
"997",8466737
"998",8465371
"999",8466669
"1000",8465369
"1001",8466651
"1002",8465351
"1003",8465311
"1004",8465457
"1005",8465459
"1006",8465361
"1007",8466789
"1008",8466881
"1009",8466829
"1010",8466853
"1011",8466735
"1012",8466819
"1013",8466717
"1014",8466683
"1015",8466643
"1016",8467593
"1017",8466743
"1018",8466785
"1019",8466769
"1020",8466713
"1021",8466729
"1022",8467559
"1023",8466647
"1024",8467555
"1025",8465357
"1026",8465317
"1027",8465309
"1028",8465497
"1029",8465431
"1030",8465255
"1031",8465219
"1032",8465213
"1033",8465161
"1034",8465127
"1035",8465085
"1036",8465425
"1037",8465109
"1038",8465243
"1039",8465433
"1040",8465315
"1041",8465247
"1042",8465047
"1043",8465063
"1044",8465089
"1045",8465141
"1046",8465081
"1047",8465035
"1048",8465039
"1049",8465005
"1050",8465019
"1051",8465009
"1052",8464995
"1053",8464935
"1054",8464949
"1055",8464889
"1056",8464835
"1057",8464809
"1058",8464817
"1059",8465445
"1060",8464917
"1061",8464929
"1062",8465481
"1063",8464987
"1064",8464919
"1065",8465485
"1066",8464903
"1067",8465479
"1068",8464847
"1069",8464841
"1070",8464811
"1071",8465417
"1072",8464771
"1073",8464727
"1074",8464667
"1075",8464665
"1076",8464673
"1077",8464671
"1078",8464677
"1079",8464695
"1080",8464697
"1081",8464705
"1082",8464721
"1083",8464733
"1084",8464761
"1085",8464797
"1086",8465413
"1087",8464821
"1088",8464845
"1089",8464853
"1090",8464823
"1091",8465477
"1092",8464833
"1093",8464857
"1094",8464813
"1095",8465409
"1096",8464787
"1097",8464765
"1098",8464745
"1099",8464717
"1100",8464689
"1101",8464661
"1102",8465473
"1103",8464657
"1104",8464649
"1105",8464655
"1106",8464685
"1107",8464743
"1108",8465475
"1109",8464779
"1110",8465405
"1111",8465763
"1112",8465785
"1113",8464973
"1114",8464951
"1115",8464961
"1116",8464965
"1117",8465455
"1118",8465453
"1119",8464923
"1120",8465185
"1121",8465179
"1122",8465173
"1123",8465129
"1124",8464999
"1125",8465073
"1126",8465831
"1127",8465837
"1128",8468181
"1129",8465877
"1130",8468201
"1131",8465083
"1132",8465113
"1133",8465115
"1134",8465117
"1135",8465261
"1136",8465275
"1137",8466709
"1138",8466705
"1139",8466673
"1140",8466697
"1141",8466665
"1142",8466663
"1143",8468173
"1144",8468155
"1145",8465867
"1146",8465871
"1147",8468279
"1148",8468277
"1149",8465873
"1150",8468169
"1151",8468207
"1152",8468185
"1153",8466751
"1154",8466761
"1155",8466791
"1156",8466817
"1157",8466815
"1158",8466767
"1159",8466799
"1160",8466861
"1161",8466845
"1162",8466811
"1163",8466827
"1164",8466883
"1165",8466837
"1166",8466859
"1167",8467017
"1168",8467035
"1169",8467013
"1170",8468751
"1171",8468747
"1172",8468231
"1173",8468739
"1174",8468909
"1175",8468907
"1176",8468241
"1177",8465321
"1178",25342179
"1179",8471051
"1180",25527270
"1181",8468839
"1182",8468833
"1183",8468825
"1184",8468827
"1185",8465447
"1186",8468821
"1187",8468819
"1188",8468843
"1189",8468845
"1190",8476062
"1191",8476390
"1192",8476164
"1193",8476178
"1194",8476054
"1195",8476198
"1196",8476476
"1197",8476460
"1198",8476530
"1199",8476512
"1200",8476544
"1201",8476564
"1202",8476558
"1203",8477220
"1204",8476572
"1205",8476842
"1206",8476434
"1207",8477218
"1208",8476432
"1209",8476438
"1210",8476466
"1211",8476462
"1212",8476546
"1213",8476550
"1214",8476494
"1215",8476482
"1216",8476484
"1217",8476514
"1218",8476538
"1219",8476552
"1220",8476856
"1221",8476578
"1222",8476590
"1223",8476834
"1224",8476458
"1225",8476428
"1226",8477216
"1227",8476826
"1228",8476442
"1229",8476444
"1230",8477136
"1231",8476400
"1232",8476384
"1233",8476422
"1234",8476416
"1235",8476408
"1236",8476394
"1237",8476402
"1238",8476322
"1239",8476350
"1240",8476404
"1241",8476340
"1242",8476356
"1243",8476300
"1244",8476314
"1245",8476306
"1246",8476358
"1247",8476298
"1248",8476240
"1249",8476278
"1250",8476230
"1251",8476308
"1252",8476248
"1253",8476782
"1254",8476180
"1255",8476168
"1256",8476216
"1257",8476234
"1258",8476238
"1259",8476252
"1260",8476260
"1261",8476256
"1262",8476788
"1263",8476120
"1264",8476160
"1265",8476192
"1266",8476752
"1267",8476754
"1268",8476146
"1269",8476184
"1270",8476078
"1271",8476086
"1272",8476090
"1273",8476036
"1274",8476094
"1275",8476070
"1276",8476008
"1277",8476024
"1278",8475966
"1279",8475978
"1280",8475984
"1281",8475976
"1282",8476004
"1283",8476016
"1284",8476080
"1285",8476048
"1286",8476082
"1287",8476104
"1288",8476096
"1289",8476108
"1290",8476130
"1291",8476110
"1292",8476206
"1293",8476176
"1294",8476116
"1295",8476166
"1296",8476122
"1297",8476196
"1298",8476150
"1299",8476188
"1300",8476136
"1301",8476204
"1302",8476154
"1303",8477208
"1304",8476138
"1305",8477206
"1306",8476284
"1307",8476294
"1308",8476810
"1309",8476282
"1310",8476336
"1311",8476316
"1312",8476272
"1313",8476360
"1314",8476372
"1315",8476374
"1316",8477212
"1317",8476344
"1318",8476326
"1319",8476814
"1320",8476448
"1321",8476420
"1322",8476464
"1323",8475992
"1324",8475990
"1325",8475962
"1326",8476522
"1327",8476028
"1328",25342330
"1329",8477044
"1330",8477142
"1331",8476956
"1332",8477182
"1333",8477186
"1334",8465349
"1335",8465761
"1336",8464997
"1337",8466041
"1338",8465797
"1339",8466035
"1340",8465803
"1341",8466033
"1342",8465801
"1343",8468547
"1344",8468549
"1345",8468545
"1346",8467151
"1347",8467165
"1348",8467229
"1349",8467263
"1350",8467267
"1351",8467283
"1352",8467309
"1353",8467313
"1354",8467319
"1355",8467337
"1356",8467341
"1357",8467375
"1358",8467385
"1359",8468619
"1360",8467407
"1361",8468671
"1362",8468657
"1363",8468733
"1364",8468735
"1365",8468731
"1366",8468479
"1367",8468489
"1368",8468483
"1369",8467251
"1370",8467349
"1371",8467367
"1372",8467379
"1373",8467393
"1374",8467431
"1375",8467403
"1376",8468311
"1377",8468369
"1378",8468437
"1379",8468435
"1380",8467117
"1381",8468455
"1382",8468343
"1383",8468323
"1384",8468771
"1385",8468365
"1386",8468347
"1387",8468319
"1388",8468259
"1389",8468255
"1390",8468215
"1391",8468867
"1392",8468581
"1393",8468599
"1394",8465843
"1395",8468411
"1396",8468301
"1397",8468307
"1398",8468303
"1399",8465881
"1400",8468211
"1401",8468243
"1402",8468167
"1403",8468157
"1404",8468355
"1405",8468357
"1406",8468781
"1407",8468439
"1408",8468431
"1409",8468851
"1410",8468399
"1411",8468387
"1412",8468353
"1413",8468659
"1414",8468807
"1415",8468675
"1416",8468673
"1417",8465825
"1418",8467119
"1419",8467057
"1420",8467019
"1421",8467063
"1422",8466987
"1423",8466919
"1424",8466903
"1425",8466999
"1426",8466959
"1427",8466949
"1428",8466941
"1429",8466885
"1430",8467023
"1431",8467001
"1432",8466927
"1433",8466895
"1434",8467635
"1435",8466909
"1436",8466887
"1437",8467051
"1438",8467033
"1439",8467079
"1440",8467621
"1441",8467619
"1442",8467111
"1443",8467039
"1444",8466955
"1445",8466831
"1446",8466939
"1447",8466871
"1448",8467641
"1449",8467167
"1450",8467123
"1451",8467047
"1452",8467081
"1453",8468305
"1454",8468329
"1455",8468391
"1456",8468415
"1457",8468471
"1458",8468501
"1459",8468419
"1460",8468457
"1461",8468383
"1462",8468405
"1463",8468401
"1464",8468395
"1465",8468371
"1466",8468267
"1467",8468219
"1468",8468205
"1469",8468233
"1470",8468229
"1471",8468265
"1472",8468287
"1473",8468417
"1474",8468421
"1475",8468447
"1476",8468475
"1477",8468787
"1478",8468493
"1479",8468561
"1480",8468539
"1481",8468623
"1482",8468641
"1483",8468891
"1484",8468605
"1485",8468625
"1486",8468507
"1487",8468553
"1488",8468579
"1489",8468531
"1490",8468293
"1491",8468317
"1492",8468379
"1493",8468485
"1494",8468857
"1495",8468517
"1496",8468535
"1497",8468449
"1498",8468397
"1499",8468427
"1500",8468513
"1501",8468529
"1502",8468575
"1503",8468889
"1504",8468677
"1505",8468803
"1506",8468707
"1507",8468709
"1508",8468683
"1509",8468719
"1510",8468727
"1511",8468723
"1512",8468813
"1513",8468743
"1514",8468741
"1515",8468729
"1516",8468897
"1517",8468711
"1518",8468895
"1519",8468715
"1520",8468705
"1521",8468793
"1522",8468693
"1523",8468613
"1524",8468887
"1525",8468609
"1526",8468595
"1527",8467247
"1528",8467277
"1529",8467113
"1530",8467363
"1531",8467383
"1532",8467395
"1533",8467423
"1534",8467443
"1535",8467455
"1536",8467585
"1537",8467449
"1538",8467457
"1539",8467401
"1540",8467405
"1541",8467439
"1542",8467351
"1543",8467365
"1544",8467281
"1545",8467233
"1546",8467279
"1547",8467235
"1548",8467325
"1549",8467191
"1550",8467643
"1551",8467249
"1552",8467199
"1553",8467271
"1554",8467261
"1555",8467291
"1556",8467645
"1557",8467579
"1558",8467629
"1559",8467631
"1560",8467361
"1561",8467371
"1562",8467649
"1563",8467417
"1564",8467369
"1565",8467647
"1566",8467339
"1567",8467305
"1568",8467315
"1569",8467317
"1570",8467299
"1571",8467323
"1572",8466843
"1573",8466755
"1574",8466803
"1575",8466851
"1576",8467557
"1577",8465335
"1578",8465359
"1579",8465265
"1580",8465251
"1581",8465253
"1582",8465257
"1583",8465211
"1584",8465111
"1585",8465163
"1586",8465107
"1587",8465153
"1588",8465003
"1589",8464931
"1590",8464851
"1591",8464679
"1592",8464681
"1593",8464789
"1594",8464757
"1595",8464747
"1596",8464737
"1597",8464709
"1598",8464769
"1599",8464751
"1600",8464783
"1601",8464801
"1602",8464805
"1603",8464703
"1604",8465091
"1605",8465033
"1606",8465059
"1607",8465051
"1608",8465029
"1609",8465011
"1610",8464991
"1611",8464971
"1612",8464959
"1613",8465813
"1614",8466039
"1615",8465819
"1616",932080033
"1617",932080034
"1618",8465849
"1619",8465859
"1620",8466051
"1621",8466049
"1622",8465137
"1623",8465123
"1624",8465493
"1625",8465149
"1626",8465191
"1627",8465199
"1628",8465217
"1629",8465277
"1630",8465285
"1631",8465245
"1632",8465203
"1633",8466677
"1634",8465337
"1635",8465325
"1636",8466639
"1637",8465333
"1638",8466631
"1639",8465289
"1640",8465469
"1641",8466621
"1642",8465327
"1643",8465301
"1644",8465267
"1645",8465465
"1646",8465297
"1647",8465295
"1648",8465279
"1649",8465471
"1650",8465501
"1651",8466629
"1652",8466637
"1653",8466655
"1654",8466657
"1655",8466723
"1656",8466707
"1657",8465869
"1658",8468153
"1659",8465865
"1660",8468263
"1661",8468291
"1662",8468195
"1663",8468865
"1664",8468187
"1665",8468191
"1666",8468221
"1667",8468869
"1668",8466765
"1669",8466807
"1670",8466835
"1671",8466983
"1672",8467015
"1673",8468749
"1674",8468745
"1675",8467627
"1676",8468251
"1677",8468281
"1678",25342183
"1679",8468829
"1680",8468863
"1681",8468861
"1682",8467607
"1683",8467609
"1684",8468817
"1685",8468847
"1686",8476474
"1687",8476496
"1688",8476486
"1689",8476846
"1690",8476850
"1691",8476864
"1692",8476582
"1693",8476586
"1694",8476596
"1695",8476548
"1696",8477180
"1697",8476576
"1698",8476504
"1699",8476542
"1700",8476410
"1701",8476352
"1702",8476266
"1703",8476244
"1704",8476792
"1705",8476236
"1706",8476320
"1707",8476262
"1708",8476148
"1709",8476152
"1710",8476056
"1711",8477204
"1712",8476170
"1713",8476756
"1714",8476186
"1715",8476134
"1716",8476270
"1717",8476318
"1718",8476370
"1719",8476328
"1720",25342341
"1721",8477184
"1722",8464957
"1723",8464941
"1724",8466037
"1725",8468783
"1726",8468445
"1727",8466869
"1728",8466913
"1729",8466893
"1730",8466857
"1731",8468337
"1732",8468271
"1733",8468873
"1734",8468325
"1735",8468297
"1736",8468349
"1737",8468373
"1738",8468359
"1739",8468393
"1740",8468299
"1741",8468345
"1742",8468253
"1743",8468257
"1744",8468877
"1745",8468213
"1746",8468177
"1747",8468237
"1748",8468261
"1749",8468327
"1750",8468193
"1751",8468217
"1752",8468849
"1753",8468871
"1754",8468161
"1755",8468203
"1756",8468841
"1757",8468165
"1758",8465879
"1759",8468295
"1760",8468289
"1761",8468339
"1762",8468331
"1763",8468777
"1764",8468341
"1765",8468361
"1766",8468779
"1767",8468389
"1768",8468385
"1769",8468363
"1770",8468463
"1771",8468497
"1772",8468487
"1773",8468423
"1774",8468879
"1775",8468491
"1776",8468523
"1777",8468461
"1778",8468453
"1779",8468451
"1780",8468543
"1781",8468883
"1782",8468425
"1783",8468661
"1784",8468893
"1785",8468809
"1786",8468725
"1787",8468713
"1788",8468737
"1789",8468899
"1790",8467273
"1791",8467311
"1792",8467321
"1793",8467345
"1794",8467333
"1795",8467357
"1796",8467377
"1797",8468621
"1798",8468885
"1799",8467427
"1800",8467447
"1801",8467389
"1802",8467437
"1803",8467381
"1804",8467355
"1805",8467359
"1806",8467295
"1807",8467335
"1808",8467265
"1809",8467163
"1810",8467275
"1811",8467397
"1812",8467413
"1813",8467387
"1814",8467419
"1815",8467409
"1816",8467411
"1817",8467429
"1818",8467445
"1819",8467453
"1820",8465287
"1821",8465269
"1822",8465105
"1823",8464759
"1824",8465057
"1825",8464969
"1826",8465489
"1827",8464993
"1828",8465491
"1829",8465795
"1830",8466067
"1831",8465793
"1832",8465799
"1833",8465225
"1834",8465233
"1835",8468859
"1836",8467605
"1837",932080032
"1838",8476506
"1839",8476790
"1840",8477214
"1841",8476126
"1842",8476758
"1843",8468249
"1844",8468875
"1845",8468429
"1846",8468881
"1847",8467329
"1848",8467415
"1849",8467425
"1850",8467433
"1851",8467651
"1852",8465227
"1853",8476760
