"","COMID"
"370",6245862
"371",6246686
"372",6245838
"373",6245834
"374",6245796
"375",6245768
"376",6246632
"377",6245740
"378",6245726
"379",6246618
"380",6246620
"381",6245718
"382",6246608
"383",6245672
"384",6245650
"385",6245668
"386",6246590
"387",6246564
"388",6246322
"389",6245642
"390",6246528
"391",6246526
"392",6246524
"393",6245602
"394",6245458
"395",6245448
"396",6246440
"397",6245438
"398",6245400
"399",6246442
"400",6246444
"401",6246446
"402",6245396
"403",6246438
"404",6245384
"405",6245350
"406",6245344
"407",6245320
"408",6246406
"409",6245308
"410",932030069
"411",932030067
"412",6246404
"413",932030068
"414",932030070
"415",6245280
"416",6245270
"417",6246392
"418",6245242
"419",6245230
"420",6245224
"421",6245212
"422",6245218
"423",6245210
"424",6246378
"425",6246376
"426",6245204
"427",6245194
"428",6246314
"429",6245540
"430",6245470
"431",6245444
"432",6246368
"433",6249874
"434",6249876
"435",6249894
"436",6251258
"437",6249964
"438",6249984
"439",6251298
"440",6251296
"441",6249998
"442",6250742
"443",6250086
"444",6250738
"445",6250064
"446",6250088
"447",6251332
"448",6250748
"449",6251360
"450",6250092
"451",6251358
"452",6250078
"453",6250744
"454",6250096
"455",6250106
"456",6250112
"457",6250138
"458",6250126
"459",6251374
"460",6250218
"461",6251496
"462",6250158
"463",6250146
"464",6251386
"465",6251388
"466",6249518
"467",6246222
"468",6246774
"469",6250612
"470",6246196
"471",6246772
"472",6246168
"473",6246760
"474",6246124
"475",6246750
"476",6246116
"477",6246080
"478",6246054
"479",6246092
"480",6246030
"481",6246074
"482",6246356
"483",6245912
"484",6245886
"485",6246698
"486",6246738
"487",6246740
"488",6246706
"489",6250410
"490",6250402
"491",6250374
"492",6246320
"493",6245592
"494",6245508
"495",6250844
"496",6249744
"497",6249666
"498",6249632
"499",6249612
"500",6251068
"501",6249600
"502",6249574
"503",6245802
"504",6245742
"505",6245694
"506",6246934
"507",6246354
"508",6246188
"509",932030119
"510",6249382
"511",932030155
"512",932030158
"513",6249806
"514",6249822
"515",6249844
"516",6250694
"517",6250850
"518",6250042
"519",6249974
"520",6251476
"521",6249956
"522",6251184
"523",6251180
"524",6249952
"525",6251182
"526",6249756
"527",6249938
"528",6249864
"529",6249722
"530",6251130
"531",6249678
"532",6249692
"533",6251080
"534",6249616
"535",6249578
"536",6249360
"537",6246240
"538",6249406
"539",6249412
"540",6249390
"541",6251504
"542",6246234
"543",6249386
"544",6249776
"545",6251168
"546",6249750
"547",6251166
"548",6249734
"549",6251160
"550",6249706
"551",6250652
"552",6249714
"553",6249672
"554",6249560
"555",6249384
"556",6251432
"557",6249798
"558",6250644
"559",6251142
"560",6251136
"561",6249604
"562",6251102
"563",6249510
"564",6249486
"565",6251452
"566",6246150
"567",6246878
"568",6246122
"569",6247012
"570",6246216
"571",6245996
"572",6245986
"573",6245904
"574",6249598
"575",6249808
"576",6249896
"577",6249908
"578",6249962
"579",6249972
"580",6249978
"581",6251312
"582",6250006
"583",6249802
"584",6249918
"585",6250130
"586",6250070
"587",6250854
"588",6250286
"589",6250270
"590",6250824
"591",6250322
"592",6250848
"593",6250310
"594",6250290
"595",6250298
"596",6250296
"597",6250272
"598",6250294
"599",6250832
"600",6250268
"601",6250830
"602",6250840
"603",6250816
"604",6250212
"605",6250292
"606",6250318
"607",6250434
"608",6250450
"609",6250456
"610",6250442
"611",6250458
"612",6250222
"613",6250234
"614",6250186
"615",6250134
"616",6250122
"617",6250810
"618",6250726
"619",6250674
"620",6249778
"621",6249764
"622",6249698
"623",6251024
"624",6251450
"625",6249586
"626",6251454
"627",6249610
"628",6249498
"629",6249480
"630",6251430
"631",6246206
"632",6246836
"633",6246064
"634",932030153
"635",6246180
"636",6246146
"637",6246850
"638",6246834
"639",6246056
"640",6246804
"641",6245988
"642",6246154
"643",6246840
"644",6246062
"645",6247004
"646",6246158
"647",6246072
"648",6246138
"649",6247006
"650",6246082
"651",6245530
"652",6245552
"653",6246596
"654",6245484
"655",6245460
"656",6245446
"657",6245432
"658",6245454
"659",6245620
"660",6245572
"661",6246614
"662",6245896
"663",6245830
"664",6245804
"665",6246748
"666",6246988
"667",6246048
"668",6246170
"669",6246198
"670",6247016
"671",6246876
"672",6245964
"673",6245876
"674",6245646
"675",6245548
"676",6245490
"677",6245786
"678",6246786
"679",6247002
"680",6245784
"681",6245812
"682",6245776
"683",6245670
"684",6246110
"685",6246200
"686",6247014
"687",6249354
"688",6246236
"689",6246238
"690",6246866
"691",6249502
"692",6251442
"693",6249662
"694",6249640
"695",6250636
"696",6250634
"697",6249652
"698",6249668
"699",6249732
"700",6249644
"701",6249624
"702",6249588
"703",6249530
"704",6250958
"705",6249490
"706",6249452
"707",6251420
"708",6249572
"709",6249564
"710",6251426
"711",6249506
"712",6249362
"713",6249350
"714",6249476
"715",6249810
"716",6249374
"717",6246112
"718",6246128
"719",6246722
"720",6246008
"721",6245944
"722",6246654
"723",6245822
"724",6245710
"725",6245852
"726",6245902
"727",6246342
"728",6246038
"729",6249430
"730",6249594
"731",6245538
"732",6245754
"733",6245764
"734",6245766
"735",6249830
"736",6249856
"737",6250686
"738",6249950
"739",6247038
"740",6247040
"741",6245526
"742",6245756
"743",6250838
"744",6251498
"745",6246108
"746",6246882
"747",6246164
"748",6246886
"749",6246814
"750",6250934
"751",6250932
"752",6246844
"753",6246852
"754",6246822
"755",6246468
"756",6246470
"757",6246560
"758",6246534
"759",6246546
"760",6246544
"761",6246530
"762",6251224
"763",6251204
"764",6251320
"765",6251318
"766",6251410
"767",6250970
"768",6246872
"769",6246868
"770",26814539
"771",6246778
"772",26814535
"773",6246666
"774",6246652
"775",6246610
"776",6250966
"777",6250964
"778",6250954
"779",6250962
"780",6250960
"781",6251038
"782",6251032
"783",6246894
"784",6246890
"785",6251380
"786",26814549
"787",26814547
"788",26814545
"789",6246782
"790",6246582
"791",6246538
"792",6246746
"793",6246744
"794",6246734
"795",6246730
"796",6246736
"797",6246726
"798",6246566
"799",6246754
"800",6246688
"801",6246658
"802",6246626
"803",6246594
"804",932030114
"805",932030154
"806",932030156
"807",932030157
"808",6246208
"809",6250036
"810",6250128
"811",6251366
"812",6250090
"813",6245708
"814",6245666
"815",6245618
"816",6246512
"817",6250060
"818",6250024
"819",6251306
"820",6250020
"821",6245462
"822",6246078
"823",6246004
"824",6245908
"825",6246668
"826",6245826
"827",6245868
"828",6246628
"829",6246334
"830",6245398
"831",6246306
"832",6246436
"833",6245378
"834",6245366
"835",6245354
"836",932030074
"837",6245606
"838",6246490
"839",6246488
"840",6245534
"841",6245604
"842",6245554
"843",6246500
"844",6246502
"845",6245506
"846",6245500
"847",6245494
"848",6245480
"849",6246308
"850",6246304
"851",6245360
"852",6245352
"853",6246424
"854",6245338
"855",932030126
"856",6245990
"857",6246104
"858",932030041
"859",6245752
"860",6245758
"861",6245970
"862",6249696
"863",6249704
"864",6249580
"865",6251458
"866",6249702
"867",6251108
"868",6249682
"869",6249592
"870",6251040
"871",6249546
"872",6251030
"873",6249496
"874",6251010
"875",6249466
"876",6249442
"877",6251438
"878",6249606
"879",6249554
"880",6251022
"881",6249484
"882",6251016
"883",932030160
"884",6249404
"885",6251434
"886",6249422
"887",6251428
"888",6249424
"889",6250984
"890",6249444
"891",6251446
"892",6249634
"893",6251088
"894",6249608
"895",6251060
"896",6249538
"897",6249758
"898",6251170
"899",6251472
"900",6249736
"901",6251470
"902",6249464
"903",6251448
"904",6249562
"905",6251460
"906",6249674
"907",6250626
"908",6249504
"909",6251066
"910",6249532
"911",6249468
"912",6251042
"913",6251050
"914",6249438
"915",6251456
"916",6250640
"917",6251162
"918",6249676
"919",6251158
"920",6254176
"921",6249660
"922",6251468
"923",6249742
"924",6249720
"925",6251186
"926",6249488
"927",6251058
"928",6250620
"929",6249366
"930",6249618
"931",6251466
"932",6251132
"933",6251134
"934",6246140
"935",6246884
"936",6245984
"937",6245906
"938",6245900
"939",6246842
"940",6246338
"941",6245998
"942",6246864
"943",6246024
"944",6246874
"945",6246052
"946",6246160
"947",6247010
"948",6249898
"949",6249946
"950",6250672
"951",6251484
"952",6249882
"953",6251480
"954",6250002
"955",6250000
"956",6249996
"957",6250702
"958",6249970
"959",6251266
"960",6249954
"961",6249968
"962",6251260
"963",6249924
"964",6249926
"965",6249868
"966",6251474
"967",6250008
"968",6250026
"969",6250084
"970",6250076
"971",6250054
"972",6250720
"973",6250074
"974",6250100
"975",6250124
"976",6250156
"977",6250110
"978",6250114
"979",6250116
"980",6250094
"981",6250104
"982",6250120
"983",6250782
"984",6250822
"985",6250308
"986",6250288
"987",6250400
"988",6250372
"989",6250452
"990",6249472
"991",6246202
"992",6246156
"993",6245962
"994",6245854
"995",6245456
"996",6245406
"997",6245348
"998",6245318
"999",6246290
"1000",6246924
"1001",6245268
"1002",6245264
"1003",6245256
"1004",6245252
"1005",6245244
"1006",6246902
"1007",6245222
"1008",6245216
"1009",6245202
"1010",6245198
"1011",6245186
"1012",6245184
"1013",6245182
"1014",6246896
"1015",6245200
"1016",6245206
"1017",6245226
"1018",6245238
"1019",6245236
"1020",6246384
"1021",6246382
"1022",6246912
"1023",6245314
"1024",6245364
"1025",6245346
"1026",6246926
"1027",6245386
"1028",6245382
"1029",6245412
"1030",6245416
"1031",6245440
"1032",6246452
"1033",6246454
"1034",6245450
"1035",6245644
"1036",6245640
"1037",6246554
"1038",6245674
"1039",6245730
"1040",6246606
"1041",6245818
"1042",6246638
"1043",6245828
"1044",6245842
"1045",6245778
"1046",6245836
"1047",6246656
"1048",6245832
"1049",6245728
"1050",6246604
"1051",6245676
"1052",6245798
"1053",6245690
"1054",6245628
"1055",6245840
"1056",6246978
"1057",6245882
"1058",6245866
"1059",6246050
"1060",6246002
"1061",6246776
"1062",6246088
"1063",6246134
"1064",6246172
"1065",6249388
"1066",6250936
"1067",6249448
"1068",6249436
"1069",6250950
"1070",6251424
"1071",6245958
"1072",6245846
"1073",6245816
"1074",6246820
"1075",6246818
"1076",6246106
"1077",6246808
"1078",6246126
"1079",6246142
"1080",6246806
"1081",6246096
"1082",6245980
"1083",6245948
"1084",6246770
"1085",6245920
"1086",6245952
"1087",6246768
"1088",6245922
"1089",6246996
"1090",6246336
"1091",6245820
"1092",6245772
"1093",6246674
"1094",6246332
"1095",6245734
"1096",6245702
"1097",932030147
"1098",932030148
"1099",6245704
"1100",6246980
"1101",6245712
"1102",6245736
"1103",6246972
"1104",6245608
"1105",6245546
"1106",6245574
"1107",6246956
"1108",6245410
"1109",6246478
"1110",6245468
"1111",6246476
"1112",6245316
"1113",6246426
"1114",6245300
"1115",6246422
"1116",6245296
"1117",6245298
"1118",6246298
"1119",6246408
"1120",6245466
"1121",6246316
"1122",6245576
"1123",6246954
"1124",6245558
"1125",6247022
"1126",6247026
"1127",6246580
"1128",6247024
"1129",6246522
"1130",6245518
"1131",6246312
"1132",932030151
"1133",932030152
"1134",6246302
"1135",6247028
"1136",6247030
"1137",6246598
"1138",6247032
"1139",6246318
"1140",6245532
"1141",6246936
"1142",6246070
"1143",6246832
"1144",6246830
"1145",6246022
"1146",6246014
"1147",6246994
"1148",6246602
"1149",6246634
"1150",6245560
"1151",6245622
"1152",6245638
"1153",6245452
"1154",6245434
"1155",6245498
"1156",6246944
"1157",6245582
"1158",6246960
"1159",6245426
"1160",6246932
"1161",6245940
"1162",6246204
"1163",6245654
"1164",6246670
"1165",6245630
"1166",6245550
"1167",6245724
"1168",6246990
"1169",6245510
"1170",6246952
"1171",6245594
"1172",6245774
"1173",6245680
"1174",6250638
"1175",6250632
"1176",6249462
"1177",6250982
"1178",6249456
"1179",6251436
"1180",6250628
"1181",6249544
"1182",6249630
"1183",6249656
"1184",6249642
"1185",6249590
"1186",6249528
"1187",6249454
"1188",6251422
"1189",6249626
"1190",6251444
"1191",6245696
"1192",6245744
"1193",6245890
"1194",6246166
"1195",6246346
"1196",6246076
"1197",6246086
"1198",6246186
"1199",6246752
"1200",6246762
"1201",6246764
"1202",6246100
"1203",6251416
"1204",6249418
"1205",6247020
"1206",6245272
"1207",6246402
"1208",6245274
"1209",6245282
"1210",6246922
"1211",6245254
"1212",6246916
"1213",6246288
"1214",6245266
"1215",6246920
"1216",6246296
"1217",6245232
"1218",6245968
"1219",6245898
"1220",6254160
"1221",6246226
"1222",6249356
"1223",6249378
"1224",6247034
"1225",6245208
"1226",6245228
"1227",6246910
"1228",6246380
"1229",6245220
"1230",6246114
"1231",26814487
"1232",6245312
"1233",6246414
"1234",6245304
"1235",6245332
"1236",6246420
"1237",6246412
"1238",6246838
"1239",6246828
"1240",6246824
"1241",6246846
"1242",6250930
"1243",6246816
"1244",6246466
"1245",6246532
"1246",6246548
"1247",6246536
"1248",6251202
"1249",6251326
"1250",6246870
"1251",26814533
"1252",6246612
"1253",6250988
"1254",6250996
"1255",6250956
"1256",6250980
"1257",6250972
"1258",6251034
"1259",6251076
"1260",6251072
"1261",6246888
"1262",6246396
"1263",6246398
"1264",26900282
"1265",26814519
"1266",6246600
"1267",6246586
"1268",6246578
"1269",6246568
"1270",6246798
"1271",6246800
"1272",6246792
"1273",26900408
"1274",6246430
"1275",6246504
"1276",6246496
"1277",26900339
"1278",26814569
"1279",6246542
"1280",6246520
"1281",6246510
"1282",6246784
"1283",6246540
"1284",26814537
"1285",6246742
"1286",6246732
"1287",6246728
"1288",26814553
"1289",6246756
"1290",6246690
"1291",6246660
"1292",6246624
"1293",6246616
"1294",6246592
"1295",6246574
"1296",932030039
"1297",932030040
"1298",932030042
"1299",932030043
"1300",932030033
"1301",932030034
"1302",6245288
"1303",932030124
"1304",932030118
"1305",932030104
"1306",932030120
"1307",932030142
"1308",932030159
"1309",6245714
"1310",6245780
"1311",6246696
"1312",6246700
"1313",6230228
"1314",6230230
"1315",6230240
"1316",26408232
"1317",26408228
"1318",26408226
"1319",26408238
"1320",26408236
"1321",6246136
"1322",932030073
"1323",6245330
"1324",6245326
"1325",6245328
"1326",6245414
"1327",6245992
"1328",6245762
"1329",6250752
"1330",6249718
"1331",6249446
"1332",6251440
"1333",6249552
"1334",6249570
"1335",6251462
"1336",6249440
"1337",6250630
"1338",6249368
"1339",6250974
"1340",6249398
"1341",6245932
"1342",6246856
"1343",6245950
"1344",6246858
"1345",6245918
"1346",6247008
"1347",6249870
"1348",6251178
"1349",6249858
"1350",6249886
"1351",6251194
"1352",6249872
"1353",6251188
"1354",6249840
"1355",6251478
"1356",6249930
"1357",6249916
"1358",6251248
"1359",6249920
"1360",6249940
"1361",6249990
"1362",6249988
"1363",6251490
"1364",6250708
"1365",6251300
"1366",6250718
"1367",6250038
"1368",6249944
"1369",6251276
"1370",6250696
"1371",6250730
"1372",6250774
"1373",6250754
"1374",6245700
"1375",6245664
"1376",6245648
"1377",6246556
"1378",6246570
"1379",6246572
"1380",6245738
"1381",6245520
"1382",6245488
"1383",6245492
"1384",6246450
"1385",6246448
"1386",6245402
"1387",6246434
"1388",6246432
"1389",6245420
"1390",6245442
"1391",6245428
"1392",6245340
"1393",6245362
"1394",6245372
"1395",6245482
"1396",6245486
"1397",6245404
"1398",6245278
"1399",6246918
"1400",6245260
"1401",6246386
"1402",6245258
"1403",6245284
"1404",6245246
"1405",6245250
"1406",6246906
"1407",6245190
"1408",6245196
"1409",6246900
"1410",6245180
"1411",6246898
"1412",6246374
"1413",6245188
"1414",6245178
"1415",6246372
"1416",6245214
"1417",6246904
"1418",6245234
"1419",6246908
"1420",6245310
"1421",6246410
"1422",6245342
"1423",6245388
"1424",6245374
"1425",6245356
"1426",6245370
"1427",6245858
"1428",6245856
"1429",6245788
"1430",6246984
"1431",6246340
"1432",6245934
"1433",6246704
"1434",6246694
"1435",6245634
"1436",6245636
"1437",6246966
"1438",6245692
"1439",6245872
"1440",6245874
"1441",6246714
"1442",6246000
"1443",6245848
"1444",6246950
"1445",6246326
"1446",6245844
"1447",6245878
"1448",6246718
"1449",6246716
"1450",6245930
"1451",6246992
"1452",6246102
"1453",6246812
"1454",6246058
"1455",6245924
"1456",6245926
"1457",6246998
"1458",6245946
"1459",6245814
"1460",6246702
"1461",6245746
"1462",6245732
"1463",6245658
"1464",6245616
"1465",6245610
"1466",6245626
"1467",6245698
"1468",6246976
"1469",6245722
"1470",6246710
"1471",6246982
"1472",6245684
"1473",6246974
"1474",6245322
"1475",6245478
"1476",6245522
"1477",6245422
"1478",6245474
"1479",6245394
"1480",6246458
"1481",6245392
"1482",6246928
"1483",6245514
"1484",6245586
"1485",6246550
"1486",6245580
"1487",6246948
"1488",6245556
"1489",6245584
"1490",6245590
"1491",6246940
"1492",6245656
"1493",6246962
"1494",6246042
"1495",6246028
"1496",6246788
"1497",6246026
"1498",6246016
"1499",6246810
"1500",6246020
"1501",6245424
"1502",6246930
"1503",6249460
"1504",6249512
"1505",6245782
"1506",6245910
"1507",6246970
"1508",6246006
"1509",6246986
"1510",6245240
"1511",6245276
"1512",6245248
"1513",6246914
"1514",6245286
"1515",6247036
"1516",6246294
"1517",6251492
"1518",6245994
"1519",6245824
"1520",6246176
"1521",6249370
"1522",6245790
"1523",26814573
"1524",6250698
"1525",6250022
"1526",26814513
"1527",26814521
"1528",6245760
"1529",26900382
"1530",6246826
"1531",6250986
"1532",6251074
"1533",26814559
"1534",26814561
"1535",26900366
"1536",6246400
"1537",6246394
"1538",6246388
"1539",26814515
"1540",6246584
"1541",6246576
"1542",6246662
"1543",6246684
"1544",6246802
"1545",6246498
"1546",6246494
"1547",26814567
"1548",6246518
"1549",6246508
"1550",26814551
"1551",6246622
"1552",26814509
"1553",26814505
"1554",932030110
"1555",932030139
"1556",6230330
"1557",6230214
"1558",6230236
"1559",26408244
"1560",26408224
"1561",26408240
"1562",6246040
"1563",6245336
"1564",6245792
"1565",26814571
"1566",6251486
"1567",6249922
"1568",6249986
"1569",6249934
"1570",6249942
"1571",6251272
"1572",6251488
"1573",6246330
"1574",6245496
"1575",6245262
"1576",6245324
"1577",6245748
"1578",6245942
"1579",6247000
"1580",6246958
"1581",6245612
"1582",6245624
"1583",6246968
"1584",6245660
"1585",6245464
"1586",6246938
"1587",6245472
"1588",6245596
"1589",6246942
"1590",6246032
"1591",6246018
"1592",26814579
"1593",6245770
"1594",6246390
"1595",6246664
"1596",6246790
"1597",6246492
"1598",26814507
