"","COMID"
"967",8467229
"968",8467263
"969",8467267
"970",8467283
"971",8467309
"972",8467313
"973",8467319
"974",8467337
"975",8467341
"976",8467375
"977",8467385
"978",8468619
"979",8467407
"980",8468671
"981",8468657
"982",8468733
"983",8468735
"984",8468731
"985",8468479
"986",8468489
"987",8468483
"988",8467251
"989",8467349
"990",8467367
"991",8467379
"992",8467393
"993",8467431
"994",8467403
"995",8468311
"996",8468369
"997",8468437
"998",8468435
"999",8467117
"1000",8468455
"1001",8468343
"1002",8468323
"1003",8468771
"1004",8468365
"1005",8468347
"1006",8468319
"1007",8468259
"1008",8468255
"1009",8468215
"1010",8468867
"1011",8468581
"1012",8468599
"1013",8465843
"1014",8468411
"1015",8468301
"1016",8468307
"1017",8468303
"1018",8465881
"1019",8468211
"1020",8468243
"1021",8468167
"1022",8468157
"1023",8468355
"1024",8468357
"1025",8468781
"1026",8468439
"1027",8468431
"1028",8468851
"1029",8468399
"1030",8468387
"1031",8468353
"1032",8468659
"1033",8468807
"1034",8468675
"1035",8468673
"1036",8465825
"1037",8467119
"1038",8467057
"1039",8467019
"1040",8467063
"1041",8466987
"1042",8466919
"1043",8466903
"1044",8466999
"1045",8466959
"1046",8466949
"1047",8466941
"1048",8466885
"1049",8467023
"1050",8467001
"1051",8466927
"1052",8466895
"1053",8467635
"1054",8466909
"1055",8466887
"1056",8467051
"1057",8467033
"1058",8467079
"1059",8467621
"1060",8467619
"1061",8467111
"1062",8467039
"1063",8466955
"1064",8466831
"1065",8466939
"1066",8466871
"1067",8467641
"1068",8467167
"1069",8467123
"1070",8467047
"1071",8467081
"1072",8468305
"1073",8468329
"1074",8468391
"1075",8468415
"1076",8468471
"1077",8468501
"1078",8468419
"1079",8468457
"1080",8468383
"1081",8468405
"1082",8468401
"1083",8468395
"1084",8468371
"1085",8468267
"1086",8468219
"1087",8468205
"1088",8468233
"1089",8468229
"1090",8468265
"1091",8468287
"1092",8468417
"1093",8468421
"1094",8468447
"1095",8468475
"1096",8468787
"1097",8468493
"1098",8468561
"1099",8468539
"1100",8468623
"1101",8468641
"1102",8468891
"1103",8468605
"1104",8468625
"1105",8468507
"1106",8468553
"1107",8468579
"1108",8468531
"1109",8468293
"1110",8468317
"1111",8468379
"1112",8468485
"1113",8468857
"1114",8468517
"1115",8468535
"1116",8468449
"1117",8468397
"1118",8468427
"1119",8468513
"1120",8468529
"1121",8468575
"1122",8468889
"1123",8468677
"1124",8468803
"1125",8468707
"1126",8468709
"1127",8468683
"1128",8468719
"1129",8468727
"1130",8468723
"1131",8468813
"1132",8468743
"1133",8468741
"1134",8468729
"1135",8468897
"1136",8468711
"1137",8468895
"1138",8468715
"1139",8468705
"1140",8468793
"1141",8468693
"1142",8468613
"1143",8468887
"1144",8468609
"1145",8468595
"1146",8467247
"1147",8467277
"1148",8467113
"1149",8467363
"1150",8467383
"1151",8467395
"1152",8467423
"1153",8467443
"1154",8467455
"1155",8467585
"1156",8467449
"1157",8467457
"1158",8467401
"1159",8467405
"1160",8467439
"1161",8467351
"1162",8467365
"1163",8467281
"1164",8467233
"1165",8467279
"1166",8467235
"1167",8467325
"1168",8467191
"1169",8467643
"1170",8467249
"1171",8467199
"1172",8467271
"1173",8467261
"1174",8467291
"1175",8467645
"1176",8467579
"1177",8467629
"1178",8467631
"1179",8467361
"1180",8467371
"1181",8467649
"1182",8467417
"1183",8467369
"1184",8467647
"1185",8467339
"1186",8467305
"1187",8467315
"1188",8467317
"1189",8467299
"1190",8467323
"1191",8466843
"1192",8466755
"1193",8466803
"1194",8466851
"1195",8467557
"1196",8465335
"1197",8465359
"1198",8465265
"1199",8465251
"1200",8465253
"1201",8465257
"1202",8465211
"1203",8465111
"1204",8465163
"1205",8465107
"1206",8465153
"1207",8465003
"1208",8464931
"1209",8464851
"1210",8464679
"1211",8464681
"1212",8464789
"1213",8464757
"1214",8464747
"1215",8464737
"1216",8464709
"1217",8464769
"1218",8464751
"1219",8464783
"1220",8464801
"1221",8464805
"1222",8464703
"1223",8465091
"1224",8465033
"1225",8465059
"1226",8465051
"1227",8465029
"1228",8465011
"1229",8464991
"1230",8464971
"1231",8464959
"1232",8465813
"1233",8466039
"1234",8465819
"1235",932080033
"1236",932080034
"1237",8465849
"1238",8465859
"1239",8466051
"1240",8466049
"1241",8465137
"1242",8465123
"1243",8465493
"1244",8465149
"1245",8465191
"1246",8465199
"1247",8465217
"1248",8465277
"1249",8465285
"1250",8465245
"1251",8465203
"1252",8466677
"1253",8465337
"1254",8465325
"1255",8466639
"1256",8465333
"1257",8466631
"1258",8465289
"1259",8465469
"1260",8466621
"1261",8465327
"1262",8465301
"1263",8465267
"1264",8465465
"1265",8465297
"1266",8465295
"1267",8465279
"1268",8465471
"1269",8465501
"1270",8466629
"1271",8466637
"1272",8466655
"1273",8466657
"1274",8466723
"1275",8466707
"1276",8465869
"1277",8468153
"1278",8465865
"1279",8468263
"1280",8468291
"1281",8468195
"1282",8468865
"1283",8468187
"1284",8468191
"1285",8468221
"1286",8468869
"1287",8466765
"1288",8466807
"1289",8466835
"1290",8466983
"1291",8467015
"1292",8468749
"1293",8468745
"1294",8467627
"1295",8468251
"1296",8468281
"1297",25342183
"1298",8468829
"1299",8468863
"1300",8468861
"1301",8467607
"1302",8467609
"1303",8468817
"1304",8468847
"1305",8464957
"1306",8464941
"1307",8466037
"1308",8468783
"1309",8468445
"1310",8466869
"1311",8466913
"1312",8466893
"1313",8466857
"1314",8468337
"1315",8468271
"1316",8468873
"1317",8468325
"1318",8468297
"1319",8468349
"1320",8468373
"1321",8468359
"1322",8468393
"1323",8468299
"1324",8468345
"1325",8468253
"1326",8468257
"1327",8468877
"1328",8468213
"1329",8468177
"1330",8468237
"1331",8468261
"1332",8468327
"1333",8468193
"1334",8468217
"1335",8468849
"1336",8468871
"1337",8468161
"1338",8468203
"1339",8468841
"1340",8468165
"1341",8465879
"1342",8468295
"1343",8468289
"1344",8468339
"1345",8468331
"1346",8468777
"1347",8468341
"1348",8468361
"1349",8468779
"1350",8468389
"1351",8468385
"1352",8468363
"1353",8468463
"1354",8468497
"1355",8468487
"1356",8468423
"1357",8468879
"1358",8468491
"1359",8468523
"1360",8468461
"1361",8468453
"1362",8468451
"1363",8468543
"1364",8468883
"1365",8468425
"1366",8468661
"1367",8468893
"1368",8468809
"1369",8468725
"1370",8468713
"1371",8468737
"1372",8468899
"1373",8467273
"1374",8467311
"1375",8467321
"1376",8467345
"1377",8467333
"1378",8467357
"1379",8467377
"1380",8468621
"1381",8468885
"1382",8467427
"1383",8467447
"1384",8467389
"1385",8467437
"1386",8467381
"1387",8467355
"1388",8467359
"1389",8467295
"1390",8467335
"1391",8467265
"1392",8467163
"1393",8467275
"1394",8467397
"1395",8467413
"1396",8467387
"1397",8467419
"1398",8467409
"1399",8467411
"1400",8467429
"1401",8467445
"1402",8467453
"1403",8465287
"1404",8465269
"1405",8465105
"1406",8464759
"1407",8465057
"1408",8464969
"1409",8465489
"1410",8464993
"1411",8465491
"1412",8465795
"1413",8466067
"1414",8465793
"1415",8465799
"1416",8465225
"1417",8465233
"1418",8468859
"1419",8467605
"1420",932080032
"1421",8468249
"1422",8468875
"1423",8468429
"1424",8468881
"1425",8467329
"1426",8467415
"1427",8467425
"1428",8467433
"1429",8467651
"1430",8465227
