"","COMID"
"457",10061745
"458",10064327
"459",10064643
"460",10072663
"461",10072843
"462",10073069
"463",10064679
"464",10072681
"465",10061325
"466",10064633
"467",10064687
"468",10064619
"469",10064339
"470",10064321
"471",10072859
"472",10065389
"473",10065833
"474",10062193
"475",10061235
"476",10072669
"477",10061357
"478",27612306
"479",27612308
"480",27612324
"481",27612332
"482",10064593
"483",10064609
"484",10064613
"485",10064615
"486",10067245
"487",10067247
"488",10062229
"489",10062233
"490",10067233
"491",10067237
"492",10067241
"493",27612300
"494",27612318
"495",10061187
"496",10061135
"497",10065915
"498",10063579
"499",10072947
"500",10064641
"501",10064635
"502",10063565
"503",10063571
"504",10063581
"505",10063585
"506",10063583
"507",10063567
"508",10063557
"509",10063555
"510",10063551
"511",10061321
"512",10061353
"513",10061361
"514",10061545
"515",10061565
"516",10061655
"517",10063661
"518",10063601
"519",10063655
"520",10065831
"521",10062181
"522",10065861
"523",10065921
"524",10066019
"525",10066113
"526",10065945
"527",10065975
"528",10065857
"529",10065815
"530",10066021
"531",10065907
"532",10065787
"533",10061877
"534",10061953
"535",10065785
"536",10061885
"537",10061955
"538",10065887
"539",10061907
"540",10061897
"541",10062263
"542",10062313
"543",10061909
"544",10062297
"545",10062259
"546",10061695
"547",10061739
"548",10062127
"549",10061727
"550",10061733
"551",10061659
"552",10061559
"553",10062291
"554",10061467
"555",10061429
"556",10061399
"557",10061395
"558",10061383
"559",10061121
"560",10062069
"561",10061123
"562",10062071
"563",10062073
"564",10061161
"565",10061247
"566",10061229
"567",10061159
"568",10061225
"569",10061241
"570",10061227
"571",10061213
"572",10061433
"573",10062245
"574",10061373
"575",10062287
"576",10061351
"577",10061305
"578",10061367
"579",10061319
"580",10061313
"581",10061303
"582",10061249
"583",10062081
"584",10061211
"585",10061209
"586",10061387
"587",10061487
"588",10061435
"589",10062237
"590",10061423
"591",10062111
"592",10061401
"593",10061405
"594",10061575
"595",10061523
"596",10061511
"597",10061459
"598",10061577
"599",10061569
"600",10061539
"601",10061469
"602",10061503
"603",10061521
"604",10061517
"605",10061525
"606",10061515
"607",10061597
"608",10061595
"609",10061617
"610",10061615
"611",10061601
"612",10061625
"613",10061619
"614",10061475
"615",10061551
"616",10061635
"617",10061483
"618",10061445
"619",10061441
"620",10061477
"621",10061447
"622",10061439
"623",10062121
"624",10061563
"625",10061509
"626",10061673
"627",10061715
"628",10061865
"629",10061763
"630",10062139
"631",10061799
"632",10061793
"633",10062171
"634",10061821
"635",10061947
"636",10061933
"637",10067013
"638",10067035
"639",10065901
"640",10067001
"641",10061945
"642",10062187
"643",10061929
"644",10062183
"645",10061879
"646",10061935
"647",10065847
"648",10065795
"649",10065845
"650",10067027
"651",10065967
"652",10065985
"653",10067021
"654",10067037
"655",10067261
"656",10065991
"657",10067667
"658",10067051
"659",10067669
"660",10067045
"661",10067043
"662",10065923
"663",10067023
"664",10067007
"665",10066031
"666",10067249
"667",10067251
"668",10066027
"669",10067637
"670",10066071
"671",10066107
"672",10066177
"673",10066245
"674",10066221
"675",10066347
"676",10066311
"677",10066273
"678",10066353
"679",10063515
"680",10063511
"681",10063531
"682",10063535
"683",10064325
"684",10063501
"685",10064317
"686",10063491
"687",10063485
"688",10064311
"689",10063467
"690",10064303
"691",10060663
"692",10064323
"693",10063513
"694",10065219
"695",10063509
"696",10063519
"697",10063503
"698",10064315
"699",10063473
"700",10064307
"701",10064343
"702",10063541
"703",10072941
"704",10064617
"705",10073053
"706",10065335
"707",10063639
"708",10065237
"709",10063649
"710",10065235
"711",10063633
"712",10063615
"713",10063623
"714",10063613
"715",10063607
"716",10061355
"717",10061131
"718",10062063
"719",10060827
"720",10060857
"721",10061133
"722",10061343
"723",10061347
"724",10061349
"725",10061397
"726",10065375
"727",10061233
"728",10061555
"729",10061881
"730",10061339
"731",10061747
"732",10062093
"733",10061537
"734",10061753
"735",10063469
"736",10063481
"737",10061849
"738",10061873
"739",27612264
"740",27612288
"741",27612290
"742",27612292
"743",27612302
"744",27612336
"745",27612340
"746",10064591
"747",10064605
"748",10064607
"749",10064611
"750",10067243
"751",10062231
"752",10067235
"753",10067239
"754",10062215
"755",10062227
"756",10062219
"757",10062225
"758",10062271
"759",10062279
"760",27612320
"761",166180180
"762",166180181
"763",10065385
"764",10065383
"765",10063505
"766",10063493
"767",10061337
"768",10061413
"769",10062289
"770",10062067
"771",10061359
"772",10062079
"773",10061207
"774",10062083
"775",10061245
"776",10062085
"777",10061273
"778",10061271
"779",10062213
"780",10062285
"781",10062087
"782",10062089
"783",10061327
"784",10061335
"785",10061497
"786",10061501
"787",10062125
"788",10065903
"789",10062177
"790",10061905
"791",10061903
"792",10062301
"793",10061931
"794",10065843
"795",10065931
"796",10067053
"797",10067671
"798",10067031
"799",10066167
"800",10063483
"801",10063475
"802",10064309
"803",10063495
"804",10063497
"805",10063525
"806",10063523
"807",10064333
"808",10063591
"809",10065231
"810",10063589
"811",10064639
"812",10063595
"813",10065233
"814",10063559
"815",10065229
"816",10063553
"817",10065227
"818",10063569
"819",10065225
"820",10063573
"821",10063547
"822",10063563
"823",10063561
"824",10065223
"825",10063611
"826",10063597
"827",10063609
"828",10063477
"829",10063471
"830",10061883
"831",10061891
"832",10060855
"833",10061875
"834",10061861
"835",10061609
"836",10060825
"837",10064589
"838",10064595
"839",10064599
"840",10064603
"841",10062217
"842",10062221
"843",10062273
"844",10061259
"845",10061257
"846",10062091
"847",10061479
"848",10061495
"849",10063489
"850",10064331
"851",10063533
"852",10063527
"853",10063529
"854",10065221
"855",10063479
"856",10064597
"857",10064601
"858",10061255
