"","COMID"
"853",8507190
"854",8507724
"855",8514426
"856",8508002
"857",8507198
"858",8508000
"859",8507228
"860",8507212
"861",8507218
"862",8507220
"863",8507202
"864",8507140
"865",8507126
"866",8506972
"867",8508156
"868",8507662
"869",8506836
"870",8506834
"871",8506794
"872",8507666
"873",8506814
"874",8507646
"875",8506738
"876",8506674
"877",8506750
"878",8506742
"879",8507878
"880",8506670
"881",8506650
"882",8506566
"883",8506646
"884",8506682
"885",8506638
"886",8506606
"887",8507872
"888",8506600
"889",8506514
"890",8506628
"891",8508134
"892",8506542
"893",8507606
"894",8506538
"895",8507604
"896",8508108
"897",8506548
"898",8506576
"899",8507870
"900",8506612
"901",8506510
"902",8506436
"903",8506066
"904",8506028
"905",8505958
"906",8505842
"907",8505920
"908",8506052
"909",8506060
"910",8506252
"911",8506276
"912",8505986
"913",8505838
"914",8505916
"915",8505858
"916",8505788
"917",8505846
"918",8507836
"919",8505776
"920",8505750
"921",8505682
"922",8505666
"923",8505562
"924",8505552
"925",8505472
"926",8508082
"927",8505438
"928",8505358
"929",8505364
"930",8505400
"931",8507790
"932",8507800
"933",8507792
"934",8505394
"935",8507794
"936",8505354
"937",8505286
"938",8505414
"939",8505348
"940",8505298
"941",8505184
"942",8505142
"943",8505122
"944",8508074
"945",8504900
"946",8504936
"947",8504920
"948",8504786
"949",8504946
"950",8504890
"951",8504754
"952",8504854
"953",8504828
"954",8504740
"955",8501802
"956",8501790
"957",8504732
"958",8507754
"959",8501800
"960",8504702
"961",8501798
"962",8504722
"963",8501796
"964",8504710
"965",8504876
"966",8504822
"967",8501736
"968",8501760
"969",8501740
"970",8501646
"971",8501660
"972",8502036
"973",8501680
"974",8501682
"975",8501688
"976",8501694
"977",8501746
"978",8502068
"979",8501696
"980",8501606
"981",8501588
"982",8501610
"983",8501592
"984",8501618
"985",8501620
"986",8501706
"987",8501684
"988",8501602
"989",8501580
"990",8501604
"991",8501708
"992",8501530
"993",8502588
"994",8502818
"995",8502576
"996",8502600
"997",8502592
"998",8502598
"999",8502820
"1000",8502602
"1001",8502590
"1002",8502604
"1003",8501558
"1004",8502606
"1005",8502788
"1006",8502610
"1007",8502644
"1008",8502678
"1009",8502650
"1010",8501550
"1011",8501548
"1012",8501538
"1013",8502514
"1014",8502522
"1015",8502524
"1016",8502516
"1017",8501918
"1018",8501528
"1019",8501496
"1020",8501590
"1021",8501566
"1022",8501776
"1023",8502096
"1024",8501792
"1025",8504742
"1026",8504840
"1027",8504790
"1028",8504756
"1029",8504820
"1030",8504848
"1031",8504940
"1032",8504956
"1033",8504904
"1034",8505050
"1035",8505044
"1036",8505078
"1037",8505118
"1038",8505040
"1039",8505048
"1040",8505146
"1041",8505178
"1042",8505214
"1043",8505188
"1044",8505204
"1045",8505230
"1046",8505306
"1047",8505296
"1048",8505304
"1049",8505318
"1050",8505422
"1051",8507512
"1052",8505504
"1053",8505452
"1054",8505592
"1055",8505696
"1056",8505742
"1057",8507824
"1058",8505658
"1059",8505816
"1060",8505888
"1061",8505890
"1062",8505902
"1063",8505944
"1064",8505978
"1065",8506072
"1066",8506138
"1067",8506168
"1068",8506172
"1069",8506150
"1070",8506316
"1071",8506286
"1072",8506348
"1073",8506372
"1074",8506110
"1075",8506112
"1076",8507552
"1077",8506108
"1078",8506102
"1079",8506450
"1080",8508126
"1081",8506498
"1082",8506478
"1083",8506580
"1084",8506622
"1085",8506712
"1086",8506720
"1087",8506716
"1088",8506684
"1089",8506776
"1090",8506784
"1091",8506728
"1092",8507904
"1093",8507902
"1094",8506636
"1095",8506672
"1096",8507884
"1097",8506676
"1098",8506680
"1099",8506698
"1100",8506708
"1101",8506774
"1102",8506788
"1103",8506594
"1104",8507610
"1105",8506610
"1106",8506616
"1107",8506748
"1108",8508148
"1109",8506856
"1110",8506858
"1111",8506874
"1112",8506872
"1113",8506840
"1114",8506892
"1115",8506910
"1116",8506922
"1117",8506932
"1118",8506994
"1119",8506998
"1120",8507008
"1121",8507688
"1122",8507744
"1123",8514416
"1124",8507956
"1125",8506988
"1126",8507068
"1127",8507952
"1128",8507146
"1129",8508004
"1130",8507994
"1131",8507124
"1132",8507722
"1133",8514436
"1134",8508038
"1135",8507196
"1136",8508042
"1137",8514438
"1138",8503142
"1139",8503618
"1140",8503134
"1141",8503222
"1142",8503796
"1143",8503794
"1144",8503172
"1145",8503680
"1146",8503166
"1147",8503658
"1148",8503158
"1149",8503146
"1150",8503710
"1151",8503218
"1152",8503746
"1153",8503194
"1154",8503654
"1155",8503696
"1156",8503198
"1157",8503162
"1158",8503614
"1159",8503610
"1160",8503144
"1161",8503844
"1162",8503320
"1163",8503832
"1164",8503316
"1165",8503314
"1166",8503300
"1167",8503296
"1168",8503268
"1169",8503310
"1170",8503824
"1171",8503906
"1172",8503730
"1173",8503560
"1174",8503694
"1175",8503204
"1176",8503894
"1177",8505684
"1178",8505720
"1179",8505160
"1180",8501408
"1181",8501442
"1182",8501458
"1183",8501470
"1184",8501478
"1185",8501490
"1186",8501502
"1187",8503936
"1188",8503646
"1189",8503136
"1190",8503956
"1191",8514462
"1192",8506942
"1193",8507674
"1194",8506950
"1195",8508194
"1196",8504932
"1197",8506974
"1198",8507934
"1199",8507938
"1200",8507942
"1201",8507072
"1202",8507702
"1203",8508032
"1204",8514414
"1205",8507946
"1206",8503562
"1207",8503564
"1208",8503772
"1209",8503756
"1210",8514448
"1211",8503254
"1212",8514292
"1213",8506198
"1214",8506200
"1215",8506194
"1216",8506196
"1217",8506260
"1218",8506270
"1219",8507638
"1220",8506766
"1221",8506778
"1222",8506758
"1223",8506764
"1224",8506704
"1225",8514404
"1226",8503640
"1227",8503552
"1228",8506744
"1229",8504922
"1230",8507102
"1231",8503748
"1232",8503926
"1233",8503186
"1234",8507330
"1235",8503838
"1236",8508062
"1237",8506984
"1238",8506174
"1239",8507620
"1240",8514260
"1241",8508014
"1242",8507174
"1243",8507188
"1244",8503148
"1245",8503664
"1246",8508016
"1247",8503154
"1248",8503556
"1249",8514408
"1250",8501506
"1251",8502834
"1252",8501524
"1253",8501968
"1254",8504962
"1255",8504948
"1256",25293863
"1257",8503620
"1258",8503608
"1259",8503602
"1260",8503598
"1261",8501972
"1262",8501980
"1263",8501978
"1264",8501976
"1265",8501974
"1266",8502008
"1267",8502006
"1268",8502004
"1269",8501998
"1270",8502076
"1271",8502074
"1272",8502070
"1273",8502060
"1274",8514464
"1275",8507778
"1276",8507772
"1277",8507756
"1278",8502106
"1279",8502058
"1280",8502056
"1281",8502050
"1282",8502040
"1283",8502034
"1284",8502028
"1285",8502026
"1286",8502022
"1287",8502018
"1288",8502016
"1289",8502014
"1290",8502010
"1291",8507820
"1292",8508192
"1293",8507822
"1294",8507806
"1295",8507798
"1296",8507802
"1297",8507808
"1298",8507988
"1299",8507962
"1300",8503888
"1301",8503884
"1302",8503878
"1303",8507832
"1304",8507828
"1305",8507858
"1306",8507862
"1307",8507860
"1308",8507892
"1309",8507894
"1310",8514412
"1311",8507920
"1312",8503622
"1313",8503636
"1314",8503962
"1315",8503918
"1316",8503670
"1317",932080025
"1318",9894890
"1319",9894944
"1320",8491452
"1321",8491730
"1322",8491728
"1323",8491156
"1324",8491148
"1325",8491124
"1326",8491108
"1327",8491070
"1328",8493596
"1329",8493556
"1330",8493522
"1331",8493486
"1332",8493448
"1333",8494210
"1334",8493350
"1335",8493288
"1336",8493282
"1337",8493276
"1338",8493234
"1339",8493204
"1340",8493060
"1341",8493146
"1342",8494062
"1343",8494056
"1344",8494054
"1345",8492968
"1346",8494042
"1347",8492870
"1348",8492818
"1349",8492794
"1350",8492752
"1351",8494016
"1352",8490308
"1353",8490040
"1354",8490304
"1355",8490016
"1356",8490012
"1357",8490290
"1358",8490288
"1359",8489914
"1360",8489900
"1361",8489826
"1362",8489898
"1363",8490404
"1364",8490402
"1365",8489788
"1366",8490384
"1367",8489786
"1368",8489806
"1369",8489812
"1370",8493134
"1371",8493196
"1372",8493292
"1373",8493254
"1374",8493184
"1375",8494130
"1376",8494064
"1377",8489564
"1378",8489542
"1379",8489538
"1380",8489534
"1381",8489524
"1382",8490244
"1383",8489492
"1384",8489172
"1385",8490242
"1386",8489498
"1387",8490240
"1388",8489464
"1389",8489432
"1390",8489376
"1391",8489364
"1392",8489358
"1393",8489350
"1394",8489342
"1395",8489346
"1396",8489328
"1397",8490226
"1398",8489290
"1399",8489280
"1400",8489266
"1401",8489260
"1402",8489250
"1403",8489264
"1404",8489262
"1405",8490220
"1406",8489240
"1407",8489232
"1408",8489594
"1409",8489620
"1410",8489648
"1411",8489660
"1412",8489646
"1413",8489632
"1414",8489634
"1415",8490258
"1416",8489554
"1417",8489558
"1418",8489586
"1419",8489592
"1420",8489600
"1421",8489602
"1422",8489572
"1423",8489568
"1424",8489550
"1425",8489532
"1426",8489504
"1427",8489496
"1428",8489458
"1429",8489442
"1430",8489426
"1431",8489380
"1432",8489934
"1433",8489916
"1434",8489894
"1435",8489882
"1436",8489868
"1437",8489846
"1438",8489858
"1439",8490274
"1440",8489942
"1441",8492938
"1442",8492944
"1443",8492954
"1444",8492956
"1445",8494038
"1446",8492926
"1447",8492922
"1448",8492916
"1449",8492900
"1450",8492864
"1451",8492872
"1452",8492834
"1453",8492824
"1454",8492822
"1455",8492816
"1456",8492806
"1457",8492856
"1458",8494030
"1459",8492860
"1460",8492854
"1461",8492792
"1462",8493674
"1463",8493666
"1464",8493658
"1465",8493624
"1466",8493590
"1467",8493564
"1468",8493548
"1469",8493506
"1470",8493442
"1471",8494090
"1472",8494098
"1473",8493546
"1474",8494092
"1475",8493512
"1476",8493782
"1477",8493774
"1478",8494256
"1479",8493750
"1480",8493724
"1481",8493722
"1482",8494254
"1483",8493718
"1484",8493726
"1485",8494378
"1486",8493308
"1487",8493320
"1488",8494084
"1489",8493468
"1490",8494086
"1491",8489184
"1492",8489188
"1493",8489190
"1494",8490328
"1495",8489174
"1496",8489180
"1497",8493820
"1498",8494300
"1499",8496976
"1500",8491040
"1501",8491586
"1502",8491562
"1503",8491014
"1504",8490990
"1505",8490984
"1506",8490958
"1507",8490946
"1508",8490932
"1509",8490918
"1510",8490916
"1511",8490978
"1512",8491538
"1513",8491408
"1514",8491076
"1515",8491600
"1516",8491082
"1517",8491064
"1518",8491060
"1519",8491020
"1520",8491044
"1521",8493452
"1522",8493408
"1523",8493376
"1524",8493360
"1525",8493216
"1526",8491428
