"","COMID"
"225",6249834
"226",6250662
"227",6249836
"228",6246324
"229",6250648
"230",6251118
"231",6251120
"232",6249730
"233",6249892
"234",6249854
"235",6254132
"236",6249936
"237",6250878
"238",6249850
"239",6249846
"240",6249782
"241",6251100
"242",6251412
"243",6251414
"244",6246862
"245",6246860
"246",6246848
"247",6246796
"248",6246780
"249",6251390
"250",6251378
"251",26814563
"252",6246946
"253",6249400
"254",6246228
"255",6249450
"256",6250952
"257",6250614
"258",6246162
"259",6246148
"260",6246132
"261",6246794
"262",6246098
"263",932030071
"264",932030072
"265",6245880
"266",6245862
"267",6246686
"268",6245838
"269",6245834
"270",6245796
"271",6245768
"272",6246632
"273",6245740
"274",6245726
"275",6246618
"276",6246620
"277",6245718
"278",6246608
"279",6245672
"280",6245650
"281",6245668
"282",6246590
"283",6246564
"284",6246322
"285",6245642
"286",6246528
"287",6246526
"288",6246524
"289",6245602
"290",6245458
"291",6245448
"292",6246440
"293",6245438
"294",6245400
"295",6246442
"296",6246444
"297",6246446
"298",6245396
"299",6246438
"300",6245384
"301",6245350
"302",6245344
"303",6245320
"304",6246406
"305",6245308
"306",932030069
"307",932030067
"308",6246404
"309",932030068
"310",932030070
"311",6245280
"312",6245270
"313",6246392
"314",6245242
"315",6245230
"316",6245224
"317",6245212
"318",6245218
"319",6245210
"320",6246378
"321",6246376
"322",6245204
"323",6245194
"324",6246314
"325",6245540
"326",6245470
"327",6245444
"328",6246368
"329",6249874
"330",6249876
"331",6249894
"332",6251258
"333",6249964
"334",6249984
"335",6251298
"336",6251296
"337",6249998
"338",6250742
"339",6250086
"340",6250738
"341",6250064
"342",6250088
"343",6251332
"344",6250748
"345",6251360
"346",6250092
"347",6251358
"348",6250078
"349",6250744
"350",6250096
"351",6250106
"352",6250112
"353",6250138
"354",6250126
"355",6251374
"356",6250218
"357",6251496
"358",6250158
"359",6250146
"360",6251386
"361",6251388
"362",6250410
"363",6250402
"364",6250374
"365",6246320
"366",6245592
"367",6245508
"368",6250844
"369",6249666
"370",6249632
"371",6249612
"372",6251068
"373",6249600
"374",6249574
"375",6246354
"376",6249382
"377",932030155
"378",932030158
"379",6249806
"380",6249822
"381",6249844
"382",6250694
"383",6250850
"384",6249974
"385",6251476
"386",6249956
"387",6251184
"388",6251180
"389",6249952
"390",6251182
"391",6249756
"392",6249938
"393",6249864
"394",6249722
"395",6251130
"396",6249678
"397",6249692
"398",6251080
"399",6249616
"400",6249578
"401",6249360
"402",6246240
"403",6249406
"404",6249412
"405",6249390
"406",6251504
"407",6246234
"408",6249386
"409",6249776
"410",6251168
"411",6249750
"412",6251166
"413",6249734
"414",6251160
"415",6249706
"416",6250652
"417",6249714
"418",6249672
"419",6249560
"420",6249384
"421",6251432
"422",6249798
"423",6250644
"424",6251142
"425",6251136
"426",6249604
"427",6251102
"428",6249510
"429",6249486
"430",6251452
"431",6246150
"432",6246878
"433",6246122
"434",6247012
"435",6246216
"436",6245996
"437",6245986
"438",6245904
"439",6249598
"440",6249808
"441",6249896
"442",6249908
"443",6249962
"444",6249972
"445",6249978
"446",6251312
"447",6250006
"448",6249802
"449",6249918
"450",6250130
"451",6250070
"452",6250854
"453",6250286
"454",6250270
"455",6250824
"456",6250322
"457",6250848
"458",6250310
"459",6250290
"460",6250298
"461",6250296
"462",6250272
"463",6250294
"464",6250832
"465",6250268
"466",6250830
"467",6250840
"468",6250816
"469",6250212
"470",6250292
"471",6250318
"472",6250434
"473",6250450
"474",6250456
"475",6250442
"476",6250458
"477",6250222
"478",6250234
"479",6250186
"480",6250134
"481",6250122
"482",6250810
"483",6250726
"484",6250674
"485",6249778
"486",6249764
"487",6249698
"488",6251024
"489",6251450
"490",6249586
"491",6251454
"492",6249610
"493",6249498
"494",6249480
"495",6251430
"496",6246206
"497",6246836
"498",6246064
"499",932030153
"500",6246180
"501",6246146
"502",6246850
"503",6246834
"504",6246056
"505",6246804
"506",6245988
"507",6246154
"508",6246840
"509",6246062
"510",6247004
"511",6246158
"512",6246072
"513",6246138
"514",6247006
"515",6246082
"516",6245530
"517",6245552
"518",6246596
"519",6245484
"520",6245460
"521",6245446
"522",6245432
"523",6245454
"524",6245620
"525",6245572
"526",6246614
"527",6245896
"528",6245830
"529",6245804
"530",6246748
"531",6246988
"532",6246048
"533",6246170
"534",6246198
"535",6247016
"536",6246876
"537",6245964
"538",6245876
"539",6245646
"540",6245548
"541",6245490
"542",6245786
"543",6246786
"544",6247002
"545",6245784
"546",6245812
"547",6245776
"548",6245670
"549",6246110
"550",6246200
"551",6247014
"552",6249354
"553",6246236
"554",6246238
"555",6246866
"556",6249502
"557",6251442
"558",6249662
"559",6249640
"560",6250636
"561",6250634
"562",6249652
"563",6249668
"564",6249732
"565",6249644
"566",6249624
"567",6249588
"568",6249530
"569",6250958
"570",6249490
"571",6249452
"572",6251420
"573",6245538
"574",6249830
"575",6249856
"576",6250686
"577",6249950
"578",6247038
"579",6247040
"580",6245526
"581",6250838
"582",6251498
"583",6246108
"584",6246882
"585",6246164
"586",6246886
"587",6246814
"588",6250934
"589",6250932
"590",6246844
"591",6246852
"592",6246822
"593",6246468
"594",6246470
"595",6246560
"596",6246534
"597",6246546
"598",6246544
"599",6246530
"600",6251224
"601",6251204
"602",6251320
"603",6251318
"604",6251410
"605",6246872
"606",6246868
"607",26814539
"608",6246778
"609",26814535
"610",6246666
"611",6246652
"612",6246610
"613",6250966
"614",6250964
"615",6250954
"616",6250962
"617",6250960
"618",6251038
"619",6251032
"620",6246894
"621",6246890
"622",6251380
"623",26814549
"624",26814547
"625",26814545
"626",6246782
"627",6246582
"628",6246538
"629",6246746
"630",6246744
"631",6246734
"632",6246730
"633",6246736
"634",6246726
"635",6246566
"636",6246754
"637",6246688
"638",6246658
"639",6246626
"640",6246594
"641",932030154
"642",932030156
"643",932030157
"644",6246208
"645",6250036
"646",6250128
"647",6251366
"648",6250090
"649",6250060
"650",6250024
"651",6251306
"652",6250020
"653",6245462
"654",6245398
"655",6246306
"656",6246436
"657",6245378
"658",6245366
"659",6245354
"660",932030074
"661",6245606
"662",6246490
"663",6246488
"664",6245534
"665",6245604
"666",6245554
"667",6246500
"668",6246502
"669",6245506
"670",6245500
"671",6245494
"672",6245480
"673",6246308
"674",6246304
"675",6245360
"676",6245352
"677",6246424
"678",6245338
"679",932030126
"680",6246104
"681",932030041
"682",6249696
"683",6249704
"684",6249580
"685",6251458
"686",6249702
"687",6251108
"688",6249682
"689",6249592
"690",6251040
"691",6249546
"692",6251030
"693",6249496
"694",6251010
"695",6249466
"696",6249442
"697",6251438
"698",6249606
"699",6249554
"700",6251022
"701",6249484
"702",6251016
"703",932030160
"704",6249404
"705",6251434
"706",6249422
"707",6251428
"708",6249424
"709",6250984
"710",6249444
"711",6251446
"712",6249634
"713",6251088
"714",6249608
"715",6251060
"716",6249538
"717",6249758
"718",6251170
"719",6251472
"720",6249736
"721",6251470
"722",6249464
"723",6251448
"724",6249562
"725",6251460
"726",6249674
"727",6250626
"728",6249504
"729",6251066
"730",6249532
"731",6249468
"732",6251042
"733",6251050
"734",6249438
"735",6251456
"736",6250640
"737",6251162
"738",6249676
"739",6251158
"740",6254176
"741",6249660
"742",6251468
"743",6249742
"744",6249720
"745",6251186
"746",6249488
"747",6251058
"748",6250620
"749",6249366
"750",6249618
"751",6251466
"752",6251132
"753",6251134
"754",6246140
"755",6246884
"756",6245984
"757",6245906
"758",6245900
"759",6246842
"760",6246338
"761",6245998
"762",6246864
"763",6246024
"764",6246874
"765",6246052
"766",6246160
"767",6247010
"768",6249898
"769",6249946
"770",6250672
"771",6251484
"772",6249882
"773",6251480
"774",6250002
"775",6250000
"776",6249996
"777",6250702
"778",6249970
"779",6251266
"780",6249954
"781",6249968
"782",6251260
"783",6249924
"784",6249926
"785",6249868
"786",6251474
"787",6250008
"788",6250026
"789",6250084
"790",6250076
"791",6250054
"792",6250720
"793",6250074
"794",6250100
"795",6250124
"796",6250156
"797",6250110
"798",6250114
"799",6250116
"800",6250094
"801",6250104
"802",6250120
"803",6250782
"804",6250822
"805",6250308
"806",6250288
"807",6250400
"808",6250372
"809",6250452
"810",6249472
"811",6246202
"812",6246156
"813",6245962
"814",6245854
"815",6245456
"816",6245406
"817",6245348
"818",6245318
"819",6246290
"820",6246924
"821",6245268
"822",6245264
"823",6245256
"824",6245252
"825",6245244
"826",6246902
"827",6245222
"828",6245216
"829",6245202
"830",6245198
"831",6245186
"832",6245184
"833",6245182
"834",6246896
"835",6245200
"836",6245206
"837",6245226
"838",6245238
"839",6245236
"840",6246384
"841",6246382
"842",6246912
"843",6245314
"844",6245364
"845",6245346
"846",6246926
"847",6245386
"848",6245382
"849",6245412
"850",6245416
"851",6245440
"852",6246452
"853",6246454
"854",6245450
"855",6245644
"856",6245640
"857",6246554
"858",6245674
"859",6245730
"860",6246606
"861",6245818
"862",6246638
"863",6245828
"864",6245842
"865",6245778
"866",6245836
"867",6246656
"868",6245832
"869",6245728
"870",6246604
"871",6245676
"872",6245798
"873",6245690
"874",6245628
"875",6245840
"876",6246978
"877",6245882
"878",6245866
"879",6246050
"880",6246002
"881",6246776
"882",6246088
"883",6246134
"884",6246172
"885",6249388
"886",6250936
"887",6249448
"888",6249436
"889",6250950
"890",6251424
"891",6245958
"892",6245846
"893",6245816
"894",6246820
"895",6246818
"896",6246106
"897",6246808
"898",6246126
"899",6246142
"900",6246806
"901",6246096
"902",6245980
"903",6245948
"904",6246770
"905",6245920
"906",6245952
"907",6246768
"908",6245922
"909",6246996
"910",6246336
"911",6245820
"912",6245772
"913",6246674
"914",6246332
"915",6245734
"916",6245702
"917",932030147
"918",932030148
"919",6245704
"920",6246980
"921",6245712
"922",6245736
"923",6246972
"924",6245608
"925",6245546
"926",6245574
"927",6246956
"928",6245410
"929",6246478
"930",6245468
"931",6246476
"932",6245316
"933",6246426
"934",6245300
"935",6246422
"936",6245296
"937",6245298
"938",6246298
"939",6246408
"940",6245466
"941",6246316
"942",6245576
"943",6246954
"944",6245558
"945",6247022
"946",6247026
"947",6246580
"948",6247024
"949",6246522
"950",6245518
"951",6246312
"952",932030151
"953",932030152
"954",6246302
"955",6247028
"956",6247030
"957",6246598
"958",6247032
"959",6246318
"960",6245532
"961",6246936
"962",6246070
"963",6246832
"964",6246830
"965",6246022
"966",6246014
"967",6246994
"968",6246602
"969",6246634
"970",6245560
"971",6245622
"972",6245638
"973",6245452
"974",6245434
"975",6245498
"976",6246944
"977",6245582
"978",6246960
"979",6245426
"980",6246932
"981",6245940
"982",6246204
"983",6245654
"984",6246670
"985",6245630
"986",6245550
"987",6245724
"988",6246990
"989",6245510
"990",6246952
"991",6245594
"992",6245774
"993",6245680
"994",6250638
"995",6250632
"996",6249462
"997",6250982
"998",6249456
"999",6251436
"1000",6250628
"1001",6249544
"1002",6249630
"1003",6249656
"1004",6249642
"1005",6249590
"1006",6249528
"1007",6249454
"1008",6251422
"1009",6249626
"1010",6251444
"1011",6247020
"1012",6245272
"1013",6246402
"1014",6245274
"1015",6245282
"1016",6246922
"1017",6245254
"1018",6246916
"1019",6246288
"1020",6245266
"1021",6246920
"1022",6246296
"1023",6245232
"1024",6254160
"1025",6246226
"1026",6249356
"1027",6249378
"1028",6247034
"1029",6245208
"1030",6245228
"1031",6246910
"1032",6246380
"1033",6245220
"1034",26814487
"1035",6245312
"1036",6246414
"1037",6245304
"1038",6245332
"1039",6246420
"1040",6246412
"1041",6246838
"1042",6246828
"1043",6246824
"1044",6246846
"1045",6250930
"1046",6246816
"1047",6246466
"1048",6246532
"1049",6246548
"1050",6246536
"1051",6251202
"1052",6251326
"1053",6246870
"1054",26814533
"1055",6246612
"1056",6250988
"1057",6250996
"1058",6250956
"1059",6250980
"1060",6250972
"1061",6251034
"1062",6251076
"1063",6251072
"1064",6246888
"1065",6246396
"1066",6246398
"1067",26900282
"1068",26814519
"1069",6246600
"1070",6246586
"1071",6246578
"1072",6246568
"1073",6246798
"1074",6246800
"1075",6246792
"1076",26900408
"1077",6246430
"1078",6246504
"1079",6246496
"1080",26900339
"1081",26814569
"1082",6246542
"1083",6246520
"1084",6246510
"1085",6246784
"1086",6246540
"1087",26814537
"1088",6246742
"1089",6246732
"1090",6246728
"1091",26814553
"1092",6246756
"1093",6246690
"1094",6246660
"1095",6246624
"1096",6246616
"1097",6246592
"1098",6246574
"1099",932030039
"1100",932030040
"1101",932030042
"1102",932030043
"1103",932030033
"1104",932030034
"1105",6245288
"1106",932030124
"1107",932030118
"1108",932030104
"1109",932030120
"1110",932030142
"1111",932030159
"1112",6245714
"1113",6245780
"1114",6246696
"1115",6246700
"1116",6230228
"1117",6230230
"1118",6230240
"1119",26408232
"1120",26408228
"1121",26408226
"1122",26408238
"1123",26408236
"1124",6246136
"1125",932030073
"1126",6245330
"1127",6245326
"1128",6245328
"1129",6245414
"1130",6250752
"1131",6249718
"1132",6249446
"1133",6251440
"1134",6249552
"1135",6249570
"1136",6251462
"1137",6249440
"1138",6250630
"1139",6249368
"1140",6250974
"1141",6249398
"1142",6245932
"1143",6246856
"1144",6245950
"1145",6246858
"1146",6245918
"1147",6247008
"1148",6249870
"1149",6251178
"1150",6249858
"1151",6249886
"1152",6251194
"1153",6249872
"1154",6251188
"1155",6249840
"1156",6251478
"1157",6249930
"1158",6249916
"1159",6251248
"1160",6249920
"1161",6249940
"1162",6249990
"1163",6249988
"1164",6251490
"1165",6250708
"1166",6251300
"1167",6250718
"1168",6250038
"1169",6249944
"1170",6251276
"1171",6250696
"1172",6250730
"1173",6250774
"1174",6250754
"1175",6245700
"1176",6245664
"1177",6245648
"1178",6246556
"1179",6246570
"1180",6246572
"1181",6245738
"1182",6245520
"1183",6245488
"1184",6245492
"1185",6246450
"1186",6246448
"1187",6245402
"1188",6246434
"1189",6246432
"1190",6245420
"1191",6245442
"1192",6245428
"1193",6245340
"1194",6245362
"1195",6245372
"1196",6245482
"1197",6245486
"1198",6245404
"1199",6245278
"1200",6246918
"1201",6245260
"1202",6246386
"1203",6245258
"1204",6245284
"1205",6245246
"1206",6245250
"1207",6246906
"1208",6245190
"1209",6245196
"1210",6246900
"1211",6245180
"1212",6246898
"1213",6246374
"1214",6245188
"1215",6245178
"1216",6246372
"1217",6245214
"1218",6246904
"1219",6245234
"1220",6246908
"1221",6245310
"1222",6246410
"1223",6245342
"1224",6245388
"1225",6245374
"1226",6245356
"1227",6245370
"1228",6245858
"1229",6245856
"1230",6245788
"1231",6246984
"1232",6246340
"1233",6245934
"1234",6246704
"1235",6246694
"1236",6245634
"1237",6245636
"1238",6246966
"1239",6245692
"1240",6245872
"1241",6245874
"1242",6246714
"1243",6246000
"1244",6245848
"1245",6246950
"1246",6246326
"1247",6245844
"1248",6245878
"1249",6246718
"1250",6246716
"1251",6245930
"1252",6246992
"1253",6246102
"1254",6246812
"1255",6246058
"1256",6245924
"1257",6245926
"1258",6246998
"1259",6245946
"1260",6245814
"1261",6246702
"1262",6245746
"1263",6245732
"1264",6245658
"1265",6245616
"1266",6245610
"1267",6245626
"1268",6245698
"1269",6246976
"1270",6245722
"1271",6246710
"1272",6246982
"1273",6245684
"1274",6246974
"1275",6245322
"1276",6245478
"1277",6245522
"1278",6245422
"1279",6245474
"1280",6245394
"1281",6246458
"1282",6245392
"1283",6246928
"1284",6245514
"1285",6245586
"1286",6246550
"1287",6245580
"1288",6246948
"1289",6245556
"1290",6245584
"1291",6245590
"1292",6246940
"1293",6245656
"1294",6246962
"1295",6246042
"1296",6246028
"1297",6246788
"1298",6246026
"1299",6246016
"1300",6246810
"1301",6246020
"1302",6245424
"1303",6246930
"1304",6249460
"1305",6249512
"1306",6245240
"1307",6245276
"1308",6245248
"1309",6246914
"1310",6245286
"1311",6247036
"1312",6246294
"1313",6251492
"1314",6245824
"1315",6246176
"1316",6249370
"1317",6245790
"1318",26814573
"1319",6250698
"1320",6250022
"1321",26814513
"1322",26814521
"1323",6245760
"1324",26900382
"1325",6246826
"1326",6250986
"1327",6251074
"1328",26814559
"1329",26814561
"1330",26900366
"1331",6246400
"1332",6246394
"1333",6246388
"1334",26814515
"1335",6246584
"1336",6246576
"1337",6246662
"1338",6246684
"1339",6246802
"1340",6246498
"1341",6246494
"1342",26814567
"1343",6246518
"1344",6246508
"1345",26814551
"1346",6246622
"1347",26814509
"1348",26814505
"1349",932030110
"1350",932030139
"1351",6230330
"1352",6230214
"1353",6230236
"1354",26408244
"1355",26408224
"1356",26408240
"1357",6246040
"1358",6245336
"1359",6245792
"1360",26814571
"1361",6251486
"1362",6249922
"1363",6249986
"1364",6249934
"1365",6249942
"1366",6251272
"1367",6251488
"1368",6246330
"1369",6245496
"1370",6245262
"1371",6245324
"1372",6245748
"1373",6245942
"1374",6247000
"1375",6246958
"1376",6245612
"1377",6245624
"1378",6246968
"1379",6245660
"1380",6245464
"1381",6246938
"1382",6245472
"1383",6245596
"1384",6246942
"1385",6246032
"1386",6246018
"1387",26814579
"1388",6245770
"1389",6246390
"1390",6246664
"1391",6246790
"1392",6246492
"1393",26814507
