"","COMID"
"457",6246222
"458",6246774
"459",6250612
"460",6246196
"461",6246772
"462",6246168
"463",6246760
"464",6246124
"465",6246750
"466",6246116
"467",6246080
"468",6246054
"469",6246092
"470",6246030
"471",6246074
"472",6246356
"473",6245912
"474",6245886
"475",6246698
"476",6246738
"477",6246740
"478",6246706
"479",6250410
"480",6250402
"481",6250374
"482",6246320
"483",6245592
"484",6245508
"485",6250844
"486",6249744
"487",6249666
"488",6249632
"489",6249612
"490",6251068
"491",6249600
"492",6249574
"493",6245802
"494",6245742
"495",6245694
"496",6246934
"497",6246354
"498",6246188
"499",932030119
"500",6249382
"501",932030155
"502",932030158
"503",6249806
"504",6249822
"505",6249844
"506",6250694
"507",6250850
"508",6249974
"509",6251476
"510",6249956
"511",6251184
"512",6251180
"513",6249952
"514",6251182
"515",6249756
"516",6249938
"517",6249864
"518",6249722
"519",6251130
"520",6249678
"521",6249692
"522",6251080
"523",6249616
"524",6249578
"525",6249360
"526",6246240
"527",6249406
"528",6249412
"529",6249390
"530",6251504
"531",6246234
"532",6249386
"533",6249776
"534",6251168
"535",6249750
"536",6251166
"537",6249734
"538",6251160
"539",6249706
"540",6250652
"541",6249714
"542",6249672
"543",6249560
"544",6249384
"545",6251432
"546",6249798
"547",6250644
"548",6251142
"549",6251136
"550",6249604
"551",6251102
"552",6249510
"553",6249486
"554",6251452
"555",6246150
"556",6246878
"557",6246122
"558",6247012
"559",6246216
"560",6245996
"561",6245986
"562",6245904
"563",6249598
"564",6249808
"565",6249896
"566",6249908
"567",6249962
"568",6249972
"569",6249978
"570",6251312
"571",6250006
"572",6249802
"573",6249918
"574",6250130
"575",6250070
"576",6250854
"577",6250286
"578",6250270
"579",6250824
"580",6250322
"581",6250848
"582",6250310
"583",6250290
"584",6250298
"585",6250296
"586",6250272
"587",6250294
"588",6250832
"589",6250268
"590",6250830
"591",6250840
"592",6250816
"593",6250212
"594",6250292
"595",6250318
"596",6250434
"597",6250450
"598",6250456
"599",6250442
"600",6250458
"601",6250222
"602",6250234
"603",6250186
"604",6250134
"605",6250122
"606",6250810
"607",6250726
"608",6250674
"609",6249778
"610",6249764
"611",6249698
"612",6251024
"613",6251450
"614",6249586
"615",6251454
"616",6249610
"617",6249498
"618",6249480
"619",6251430
"620",6246206
"621",6246836
"622",6246064
"623",932030153
"624",6246180
"625",6246146
"626",6246850
"627",6246834
"628",6246056
"629",6246804
"630",6245988
"631",6246154
"632",6246840
"633",6246062
"634",6247004
"635",6246158
"636",6246072
"637",6246138
"638",6247006
"639",6246082
"640",6245530
"641",6245552
"642",6246596
"643",6245484
"644",6245460
"645",6245446
"646",6245432
"647",6245454
"648",6245620
"649",6245572
"650",6246614
"651",6245896
"652",6245830
"653",6245804
"654",6246748
"655",6246988
"656",6246048
"657",6246170
"658",6246198
"659",6247016
"660",6246876
"661",6245964
"662",6245876
"663",6245646
"664",6245548
"665",6245490
"666",6245786
"667",6246786
"668",6247002
"669",6245784
"670",6245812
"671",6245776
"672",6245670
"673",6246110
"674",6246200
"675",6247014
"676",6249354
"677",6246236
"678",6246238
"679",6246866
"680",6249502
"681",6251442
"682",6249662
"683",6249640
"684",6250636
"685",6250634
"686",6249652
"687",6249668
"688",6249732
"689",6249644
"690",6249624
"691",6249588
"692",6249530
"693",6250958
"694",6249490
"695",6249452
"696",6251420
"697",6249572
"698",6249564
"699",6251426
"700",6249506
"701",6249362
"702",6249350
"703",6249476
"704",6249810
"705",6249374
"706",6246112
"707",6246128
"708",6246722
"709",6246008
"710",6245944
"711",6246654
"712",6245822
"713",6245710
"714",6245852
"715",6245902
"716",6246342
"717",6246038
"718",6249430
"719",6249594
"720",6245538
"721",6245754
"722",6245764
"723",6245766
"724",6249830
"725",6249856
"726",6250686
"727",6249950
"728",6247038
"729",6247040
"730",6245526
"731",6245756
"732",6250838
"733",6251498
"734",6246108
"735",6246882
"736",6246164
"737",6246886
"738",6246814
"739",6250934
"740",6250932
"741",6246844
"742",6246852
"743",6246822
"744",6246468
"745",6246470
"746",6246560
"747",6246534
"748",6246546
"749",6246544
"750",6246530
"751",6251224
"752",6251204
"753",6251320
"754",6251318
"755",6251410
"756",6250970
"757",6246872
"758",6246868
"759",26814539
"760",6246778
"761",26814535
"762",6246666
"763",6246652
"764",6246610
"765",6250966
"766",6250964
"767",6250954
"768",6250962
"769",6250960
"770",6251038
"771",6251032
"772",6246894
"773",6246890
"774",6251380
"775",26814549
"776",26814547
"777",26814545
"778",6246782
"779",6246582
"780",6246538
"781",6246746
"782",6246744
"783",6246734
"784",6246730
"785",6246736
"786",6246726
"787",6246566
"788",6246754
"789",6246688
"790",6246658
"791",6246626
"792",6246594
"793",932030114
"794",932030154
"795",932030156
"796",932030157
"797",6246208
"798",6250036
"799",6250128
"800",6251366
"801",6250090
"802",6245708
"803",6245666
"804",6245618
"805",6246512
"806",6250060
"807",6250024
"808",6251306
"809",6250020
"810",6245462
"811",6246078
"812",6246004
"813",6245908
"814",6246668
"815",6245826
"816",6245868
"817",6246628
"818",6246334
"819",6245398
"820",6246306
"821",6246436
"822",6245378
"823",6245366
"824",6245354
"825",932030074
"826",6245606
"827",6246490
"828",6246488
"829",6245534
"830",6245604
"831",6245554
"832",6246500
"833",6246502
"834",6245506
"835",6245500
"836",6245494
"837",6245480
"838",6246308
"839",6246304
"840",6245360
"841",6245352
"842",6246424
"843",6245338
"844",932030126
"845",6245990
"846",6246104
"847",932030041
"848",6245752
"849",6245758
"850",6245970
"851",6249696
"852",6249704
"853",6249580
"854",6251458
"855",6249702
"856",6251108
"857",6249682
"858",6249592
"859",6251040
"860",6249546
"861",6251030
"862",6249496
"863",6251010
"864",6249466
"865",6249442
"866",6251438
"867",6249606
"868",6249554
"869",6251022
"870",6249484
"871",6251016
"872",932030160
"873",6249404
"874",6251434
"875",6249422
"876",6251428
"877",6249424
"878",6250984
"879",6249444
"880",6251446
"881",6249634
"882",6251088
"883",6249608
"884",6251060
"885",6249538
"886",6249758
"887",6251170
"888",6251472
"889",6249736
"890",6251470
"891",6249464
"892",6251448
"893",6249562
"894",6251460
"895",6249674
"896",6250626
"897",6249504
"898",6251066
"899",6249532
"900",6249468
"901",6251042
"902",6251050
"903",6249438
"904",6251456
"905",6250640
"906",6251162
"907",6249676
"908",6251158
"909",6254176
"910",6249660
"911",6251468
"912",6249742
"913",6249720
"914",6251186
"915",6249488
"916",6251058
"917",6250620
"918",6249366
"919",6249618
"920",6251466
"921",6251132
"922",6251134
"923",6246140
"924",6246884
"925",6245984
"926",6245906
"927",6245900
"928",6246842
"929",6246338
"930",6245998
"931",6246864
"932",6246024
"933",6246874
"934",6246052
"935",6246160
"936",6247010
"937",6249898
"938",6249946
"939",6250672
"940",6251484
"941",6249882
"942",6251480
"943",6250002
"944",6250000
"945",6249996
"946",6250702
"947",6249970
"948",6251266
"949",6249954
"950",6249968
"951",6251260
"952",6249924
"953",6249926
"954",6249868
"955",6251474
"956",6250008
"957",6250026
"958",6250084
"959",6250076
"960",6250054
"961",6250720
"962",6250074
"963",6250100
"964",6250124
"965",6250156
"966",6250110
"967",6250114
"968",6250116
"969",6250094
"970",6250104
"971",6250120
"972",6250782
"973",6250822
"974",6250308
"975",6250288
"976",6250400
"977",6250372
"978",6250452
"979",6249472
"980",6246202
"981",6246156
"982",6245962
"983",6245854
"984",6245456
"985",6245406
"986",6245348
"987",6245318
"988",6246290
"989",6246924
"990",6245268
"991",6245264
"992",6245256
"993",6245252
"994",6245244
"995",6246902
"996",6245222
"997",6245216
"998",6245202
"999",6245198
"1000",6245186
"1001",6245184
"1002",6245182
"1003",6246896
"1004",6245200
"1005",6245206
"1006",6245226
"1007",6245238
"1008",6245236
"1009",6246384
"1010",6246382
"1011",6246912
"1012",6245314
"1013",6245364
"1014",6245346
"1015",6246926
"1016",6245386
"1017",6245382
"1018",6245412
"1019",6245416
"1020",6245440
"1021",6246452
"1022",6246454
"1023",6245450
"1024",6245644
"1025",6245640
"1026",6246554
"1027",6245674
"1028",6245730
"1029",6246606
"1030",6245818
"1031",6246638
"1032",6245828
"1033",6245842
"1034",6245778
"1035",6245836
"1036",6246656
"1037",6245832
"1038",6245728
"1039",6246604
"1040",6245676
"1041",6245798
"1042",6245690
"1043",6245628
"1044",6245840
"1045",6246978
"1046",6245882
"1047",6245866
"1048",6246050
"1049",6246002
"1050",6246776
"1051",6246088
"1052",6246134
"1053",6246172
"1054",6249388
"1055",6250936
"1056",6249448
"1057",6249436
"1058",6250950
"1059",6251424
"1060",6245958
"1061",6245846
"1062",6245816
"1063",6246820
"1064",6246818
"1065",6246106
"1066",6246808
"1067",6246126
"1068",6246142
"1069",6246806
"1070",6246096
"1071",6245980
"1072",6245948
"1073",6246770
"1074",6245920
"1075",6245952
"1076",6246768
"1077",6245922
"1078",6246996
"1079",6246336
"1080",6245820
"1081",6245772
"1082",6246674
"1083",6246332
"1084",6245734
"1085",6245702
"1086",932030147
"1087",932030148
"1088",6245704
"1089",6246980
"1090",6245712
"1091",6245736
"1092",6246972
"1093",6245608
"1094",6245546
"1095",6245574
"1096",6246956
"1097",6245410
"1098",6246478
"1099",6245468
"1100",6246476
"1101",6245316
"1102",6246426
"1103",6245300
"1104",6246422
"1105",6245296
"1106",6245298
"1107",6246298
"1108",6246408
"1109",6245466
"1110",6246316
"1111",6245576
"1112",6246954
"1113",6245558
"1114",6247022
"1115",6247026
"1116",6246580
"1117",6247024
"1118",6246522
"1119",6245518
"1120",6246312
"1121",932030151
"1122",932030152
"1123",6246302
"1124",6247028
"1125",6247030
"1126",6246598
"1127",6247032
"1128",6246318
"1129",6245532
"1130",6246936
"1131",6246070
"1132",6246832
"1133",6246830
"1134",6246022
"1135",6246014
"1136",6246994
"1137",6246602
"1138",6246634
"1139",6245560
"1140",6245622
"1141",6245638
"1142",6245452
"1143",6245434
"1144",6245498
"1145",6246944
"1146",6245582
"1147",6246960
"1148",6245426
"1149",6246932
"1150",6245940
"1151",6246204
"1152",6245654
"1153",6246670
"1154",6245630
"1155",6245550
"1156",6245724
"1157",6246990
"1158",6245510
"1159",6246952
"1160",6245594
"1161",6245774
"1162",6245680
"1163",6250638
"1164",6250632
"1165",6249462
"1166",6250982
"1167",6249456
"1168",6251436
"1169",6250628
"1170",6249544
"1171",6249630
"1172",6249656
"1173",6249642
"1174",6249590
"1175",6249528
"1176",6249454
"1177",6251422
"1178",6249626
"1179",6251444
"1180",6245696
"1181",6245744
"1182",6245890
"1183",6246166
"1184",6246346
"1185",6246076
"1186",6246086
"1187",6246186
"1188",6246752
"1189",6246762
"1190",6246764
"1191",6246100
"1192",6251416
"1193",6249418
"1194",6247020
"1195",6245272
"1196",6246402
"1197",6245274
"1198",6245282
"1199",6246922
"1200",6245254
"1201",6246916
"1202",6246288
"1203",6245266
"1204",6246920
"1205",6246296
"1206",6245232
"1207",6245968
"1208",6245898
"1209",6254160
"1210",6246226
"1211",6249356
"1212",6249378
"1213",6247034
"1214",6245208
"1215",6245228
"1216",6246910
"1217",6246380
"1218",6245220
"1219",6246114
"1220",26814487
"1221",6245312
"1222",6246414
"1223",6245304
"1224",6245332
"1225",6246420
"1226",6246412
"1227",6246838
"1228",6246828
"1229",6246824
"1230",6246846
"1231",6250930
"1232",6246816
"1233",6246466
"1234",6246532
"1235",6246548
"1236",6246536
"1237",6251202
"1238",6251326
"1239",6246870
"1240",26814533
"1241",6246612
"1242",6250988
"1243",6250996
"1244",6250956
"1245",6250980
"1246",6250972
"1247",6251034
"1248",6251076
"1249",6251072
"1250",6246888
"1251",6246396
"1252",6246398
"1253",26900282
"1254",26814519
"1255",6246600
"1256",6246586
"1257",6246578
"1258",6246568
"1259",6246798
"1260",6246800
"1261",6246792
"1262",26900408
"1263",6246430
"1264",6246504
"1265",6246496
"1266",26900339
"1267",26814569
"1268",6246542
"1269",6246520
"1270",6246510
"1271",6246784
"1272",6246540
"1273",26814537
"1274",6246742
"1275",6246732
"1276",6246728
"1277",26814553
"1278",6246756
"1279",6246690
"1280",6246660
"1281",6246624
"1282",6246616
"1283",6246592
"1284",6246574
"1285",932030039
"1286",932030040
"1287",932030042
"1288",932030043
"1289",932030033
"1290",932030034
"1291",6245288
"1292",932030124
"1293",932030118
"1294",932030104
"1295",932030120
"1296",932030142
"1297",932030159
"1298",6245714
"1299",6245780
"1300",6246696
"1301",6246700
"1302",6230228
"1303",6230230
"1304",6230240
"1305",26408232
"1306",26408228
"1307",26408226
"1308",26408238
"1309",26408236
"1310",6246136
"1311",932030073
"1312",6245330
"1313",6245326
"1314",6245328
"1315",6245414
"1316",6245992
"1317",6245762
"1318",6250752
"1319",6249718
"1320",6249446
"1321",6251440
"1322",6249552
"1323",6249570
"1324",6251462
"1325",6249440
"1326",6250630
"1327",6249368
"1328",6250974
"1329",6249398
"1330",6245932
"1331",6246856
"1332",6245950
"1333",6246858
"1334",6245918
"1335",6247008
"1336",6249870
"1337",6251178
"1338",6249858
"1339",6249886
"1340",6251194
"1341",6249872
"1342",6251188
"1343",6249840
"1344",6251478
"1345",6249930
"1346",6249916
"1347",6251248
"1348",6249920
"1349",6249940
"1350",6249990
"1351",6249988
"1352",6251490
"1353",6250708
"1354",6251300
"1355",6250718
"1356",6250038
"1357",6249944
"1358",6251276
"1359",6250696
"1360",6250730
"1361",6250774
"1362",6250754
"1363",6245700
"1364",6245664
"1365",6245648
"1366",6246556
"1367",6246570
"1368",6246572
"1369",6245738
"1370",6245520
"1371",6245488
"1372",6245492
"1373",6246450
"1374",6246448
"1375",6245402
"1376",6246434
"1377",6246432
"1378",6245420
"1379",6245442
"1380",6245428
"1381",6245340
"1382",6245362
"1383",6245372
"1384",6245482
"1385",6245486
"1386",6245404
"1387",6245278
"1388",6246918
"1389",6245260
"1390",6246386
"1391",6245258
"1392",6245284
"1393",6245246
"1394",6245250
"1395",6246906
"1396",6245190
"1397",6245196
"1398",6246900
"1399",6245180
"1400",6246898
"1401",6246374
"1402",6245188
"1403",6245178
"1404",6246372
"1405",6245214
"1406",6246904
"1407",6245234
"1408",6246908
"1409",6245310
"1410",6246410
"1411",6245342
"1412",6245388
"1413",6245374
"1414",6245356
"1415",6245370
"1416",6245858
"1417",6245856
"1418",6245788
"1419",6246984
"1420",6246340
"1421",6245934
"1422",6246704
"1423",6246694
"1424",6245634
"1425",6245636
"1426",6246966
"1427",6245692
"1428",6245872
"1429",6245874
"1430",6246714
"1431",6246000
"1432",6245848
"1433",6246950
"1434",6246326
"1435",6245844
"1436",6245878
"1437",6246718
"1438",6246716
"1439",6245930
"1440",6246992
"1441",6246102
"1442",6246812
"1443",6246058
"1444",6245924
"1445",6245926
"1446",6246998
"1447",6245946
"1448",6245814
"1449",6246702
"1450",6245746
"1451",6245732
"1452",6245658
"1453",6245616
"1454",6245610
"1455",6245626
"1456",6245698
"1457",6246976
"1458",6245722
"1459",6246710
